2026-01-19 09:13:47.485 - INFO - ============================================================
2026-01-19 09:13:47.485 - INFO - 开始KMERIA完整分析流程|Starting KMERIA complete analysis pipeline
2026-01-19 09:13:47.485 - INFO - ============================================================
2026-01-19 09:13:47.485 - INFO - ============================================================
2026-01-19 09:13:47.485 - INFO - 执行步骤|Executing step: COUNT
2026-01-19 09:13:47.485 - INFO - ============================================================
2026-01-19 09:13:47.485 - INFO - 开始k-mer计数|Starting k-mer counting
2026-01-19 09:13:47.485 - INFO - 样本数量|Sample count: 181
2026-01-19 12:51:03.243 - INFO - 已处理|Processed: 10.00M 行|lines
2026-01-19 12:51:39.274 - INFO - 已处理|Processed: 20.00M 行|lines
2026-01-19 12:52:15.671 - INFO - 已处理|Processed: 30.00M 行|lines
2026-01-19 12:52:51.678 - INFO - 已处理|Processed: 40.00M 行|lines
2026-01-19 12:53:28.017 - INFO - 已处理|Processed: 50.00M 行|lines
2026-01-19 12:54:04.718 - INFO - 已处理|Processed: 60.00M 行|lines
2026-01-19 12:54:39.941 - INFO - 已处理|Processed: 70.00M 行|lines
2026-01-19 12:55:17.140 - INFO - 已处理|Processed: 80.00M 行|lines
2026-01-19 12:55:54.925 - INFO - 已处理|Processed: 90.00M 行|lines
2026-01-19 12:56:30.226 - INFO - 已处理|Processed: 100.00M 行|lines
2026-01-19 12:57:08.874 - INFO - 已处理|Processed: 110.00M 行|lines
2026-01-19 12:57:44.261 - INFO - 已处理|Processed: 120.00M 行|lines
2026-01-19 12:58:19.611 - INFO - 已处理|Processed: 130.00M 行|lines
2026-01-19 12:58:59.144 - INFO - 已处理|Processed: 140.00M 行|lines
2026-01-19 12:59:34.519 - INFO - 已处理|Processed: 150.00M 行|lines
2026-01-19 13:00:09.913 - INFO - 已处理|Processed: 160.00M 行|lines
2026-01-19 13:00:45.284 - INFO - 已处理|Processed: 170.00M 行|lines
2026-01-19 13:01:25.852 - INFO - 已处理|Processed: 180.00M 行|lines
2026-01-19 13:02:01.242 - INFO - 已处理|Processed: 190.00M 行|lines
2026-01-19 13:02:36.686 - INFO - 已处理|Processed: 200.00M 行|lines
2026-01-19 13:03:12.234 - INFO - 已处理|Processed: 210.00M 行|lines
2026-01-19 13:03:54.253 - INFO - 已处理|Processed: 220.00M 行|lines
2026-01-19 13:04:29.791 - INFO - 已处理|Processed: 230.00M 行|lines
2026-01-19 13:05:05.301 - INFO - 已处理|Processed: 240.00M 行|lines
2026-01-19 13:05:40.775 - INFO - 已处理|Processed: 250.00M 行|lines
2026-01-19 13:06:16.227 - INFO - 已处理|Processed: 260.00M 行|lines
2026-01-19 13:06:59.861 - INFO - 已处理|Processed: 270.00M 行|lines
2026-01-19 13:07:35.353 - INFO - 已处理|Processed: 280.00M 行|lines
2026-01-19 13:08:10.869 - INFO - 已处理|Processed: 290.00M 行|lines
2026-01-19 13:08:46.421 - INFO - 已处理|Processed: 300.00M 行|lines
2026-01-19 13:09:21.952 - INFO - 已处理|Processed: 310.00M 行|lines
2026-01-19 13:09:57.514 - INFO - 已处理|Processed: 320.00M 行|lines
2026-01-19 13:10:33.008 - INFO - 已处理|Processed: 330.00M 行|lines
2026-01-19 13:11:18.660 - INFO - 已处理|Processed: 340.00M 行|lines
2026-01-19 13:11:33.432 - INFO - SAM文件读取完成|SAM file reading completed: 344.17M 行|lines, 2000000 k-mers
2026-01-19 13:12:11.602 - INFO - BWA比对及过滤完成|BWA alignment and filtering completed: 6.76M filtered hits (保留率|retention: 100.0%)
2026-01-19 13:12:45.140 - INFO - 批次10过滤完成|Batch 10 filtering completed
2026-01-19 13:12:45.140 - INFO - ============================================================
2026-01-19 13:12:45.140 - INFO - 处理批次|Processing batch 11/39
2026-01-19 13:12:45.140 - INFO - 批次文件|Batch file: output/07_post_gwas_bwa/batches/batch_011.fa
2026-01-19 13:12:45.140 - INFO - ============================================================
2026-01-19 13:12:45.141 - INFO - 运行BWA mem|Running BWA mem
2026-01-19 13:14:03.950 - INFO - BWA mem比对完成|BWA mem alignment completed (批次|batch 11)
2026-01-19 13:14:03.950 - INFO - 应用智能过滤并转换输出格式（流式处理）|Applying smart filtering and converting output format (stream processing)
2026-01-19 13:14:03.950 - INFO - AS阈值|AS threshold: AS_ratio = 0.95
2026-01-19 13:14:39.026 - INFO - 已处理|Processed: 10.00M 行|lines
2026-01-19 13:15:13.914 - INFO - 已处理|Processed: 20.00M 行|lines
2026-01-19 13:15:48.907 - INFO - 已处理|Processed: 30.00M 行|lines
2026-01-19 13:16:23.928 - INFO - 已处理|Processed: 40.00M 行|lines
2026-01-19 13:16:59.023 - INFO - 已处理|Processed: 50.00M 行|lines
2026-01-19 13:17:34.186 - INFO - 已处理|Processed: 60.00M 行|lines
2026-01-19 13:18:09.335 - INFO - 已处理|Processed: 70.00M 行|lines
2026-01-19 13:18:46.618 - INFO - 已处理|Processed: 80.00M 行|lines
2026-01-19 13:19:24.482 - INFO - 已处理|Processed: 90.00M 行|lines
2026-01-19 13:19:59.822 - INFO - 已处理|Processed: 100.00M 行|lines
2026-01-19 13:20:35.178 - INFO - 已处理|Processed: 110.00M 行|lines
2026-01-19 13:21:13.878 - INFO - 已处理|Processed: 120.00M 行|lines
2026-01-19 13:21:49.309 - INFO - 已处理|Processed: 130.00M 行|lines
2026-01-19 13:22:28.903 - INFO - 已处理|Processed: 140.00M 行|lines
2026-01-19 13:23:04.325 - INFO - 已处理|Processed: 150.00M 行|lines
2026-01-19 13:23:39.768 - INFO - 已处理|Processed: 160.00M 行|lines
2026-01-19 13:24:15.255 - INFO - 已处理|Processed: 170.00M 行|lines
2026-01-19 13:24:55.915 - INFO - 已处理|Processed: 180.00M 行|lines
2026-01-19 13:25:31.320 - INFO - 已处理|Processed: 190.00M 行|lines
2026-01-19 13:26:06.795 - INFO - 已处理|Processed: 200.00M 行|lines
2026-01-19 13:26:42.315 - INFO - 已处理|Processed: 210.00M 行|lines
2026-01-19 13:27:24.364 - INFO - 已处理|Processed: 220.00M 行|lines
2026-01-19 13:27:59.866 - INFO - 已处理|Processed: 230.00M 行|lines
2026-01-19 13:28:35.407 - INFO - 已处理|Processed: 240.00M 行|lines
2026-01-19 13:29:10.903 - INFO - 已处理|Processed: 250.00M 行|lines
2026-01-19 13:29:46.437 - INFO - 已处理|Processed: 260.00M 行|lines
2026-01-19 13:30:30.155 - INFO - 已处理|Processed: 270.00M 行|lines
2026-01-19 13:31:05.731 - INFO - 已处理|Processed: 280.00M 行|lines
2026-01-19 13:31:41.269 - INFO - 已处理|Processed: 290.00M 行|lines
2026-01-19 13:32:16.816 - INFO - 已处理|Processed: 300.00M 行|lines
2026-01-19 13:32:52.374 - INFO - 已处理|Processed: 310.00M 行|lines
2026-01-19 13:33:27.951 - INFO - 已处理|Processed: 320.00M 行|lines
2026-01-19 13:34:03.539 - INFO - 已处理|Processed: 330.00M 行|lines
2026-01-19 13:34:49.321 - INFO - 已处理|Processed: 340.00M 行|lines
2026-01-19 13:34:55.265 - INFO - SAM文件读取完成|SAM file reading completed: 341.67M 行|lines, 2000000 k-mers
2026-01-19 13:35:32.939 - INFO - BWA比对及过滤完成|BWA alignment and filtering completed: 6.74M filtered hits (保留率|retention: 100.0%)
2026-01-19 13:36:06.259 - INFO - 批次11过滤完成|Batch 11 filtering completed
2026-01-19 13:36:06.260 - INFO - ============================================================
2026-01-19 13:36:06.260 - INFO - 处理批次|Processing batch 12/39
2026-01-19 13:36:06.260 - INFO - 批次文件|Batch file: output/07_post_gwas_bwa/batches/batch_012.fa
2026-01-19 13:36:06.260 - INFO - ============================================================
2026-01-19 13:36:06.260 - INFO - 运行BWA mem|Running BWA mem
2026-01-19 13:37:25.414 - INFO - BWA mem比对完成|BWA mem alignment completed (批次|batch 12)
2026-01-19 13:37:25.414 - INFO - 应用智能过滤并转换输出格式（流式处理）|Applying smart filtering and converting output format (stream processing)
2026-01-19 13:37:25.414 - INFO - AS阈值|AS threshold: AS_ratio = 0.95
2026-01-19 13:38:01.008 - INFO - 已处理|Processed: 10.00M 行|lines
2026-01-19 13:38:36.548 - INFO - 已处理|Processed: 20.00M 行|lines
2026-01-19 13:39:12.123 - INFO - 已处理|Processed: 30.00M 行|lines
2026-01-19 13:39:47.731 - INFO - 已处理|Processed: 40.00M 行|lines
2026-01-19 13:40:23.368 - INFO - 已处理|Processed: 50.00M 行|lines
2026-01-19 13:40:59.122 - INFO - 已处理|Processed: 60.00M 行|lines
2026-01-19 13:41:34.886 - INFO - 已处理|Processed: 70.00M 行|lines
2026-01-19 13:42:12.923 - INFO - 已处理|Processed: 80.00M 行|lines
2026-01-19 13:42:48.747 - INFO - 已处理|Processed: 90.00M 行|lines
2026-01-19 13:43:27.392 - INFO - 已处理|Processed: 100.00M 行|lines
2026-01-19 13:44:03.361 - INFO - 已处理|Processed: 110.00M 行|lines
2026-01-19 13:44:42.946 - INFO - 已处理|Processed: 120.00M 行|lines
2026-01-19 13:45:18.839 - INFO - 已处理|Processed: 130.00M 行|lines
2026-01-19 13:45:54.828 - INFO - 已处理|Processed: 140.00M 行|lines
2026-01-19 13:46:35.397 - INFO - 已处理|Processed: 150.00M 行|lines
2026-01-19 13:47:11.354 - INFO - 已处理|Processed: 160.00M 行|lines
2026-01-19 13:47:47.304 - INFO - 已处理|Processed: 170.00M 行|lines
2026-01-19 13:48:23.264 - INFO - 已处理|Processed: 180.00M 行|lines
2026-01-19 13:49:04.972 - INFO - 已处理|Processed: 190.00M 行|lines
2026-01-19 13:49:40.961 - INFO - 已处理|Processed: 200.00M 行|lines
2026-01-19 13:50:16.996 - INFO - 已处理|Processed: 210.00M 行|lines
2026-01-19 13:50:53.041 - INFO - 已处理|Processed: 220.00M 行|lines
2026-01-19 13:51:29.048 - INFO - 已处理|Processed: 230.00M 行|lines
2026-01-19 13:52:12.321 - INFO - 已处理|Processed: 240.00M 行|lines
2026-01-19 13:52:48.353 - INFO - 已处理|Processed: 250.00M 行|lines
2026-01-19 13:53:24.357 - INFO - 已处理|Processed: 260.00M 行|lines
2026-01-19 13:54:00.384 - INFO - 已处理|Processed: 270.00M 行|lines
2026-01-19 13:54:36.439 - INFO - 已处理|Processed: 280.00M 行|lines
2026-01-19 13:55:21.333 - INFO - 已处理|Processed: 290.00M 行|lines
2026-01-19 13:55:57.464 - INFO - 已处理|Processed: 300.00M 行|lines
2026-01-19 13:56:33.513 - INFO - 已处理|Processed: 310.00M 行|lines
2026-01-19 13:57:09.658 - INFO - 已处理|Processed: 320.00M 行|lines
2026-01-19 13:57:45.724 - INFO - 已处理|Processed: 330.00M 行|lines
2026-01-19 13:58:12.595 - INFO - SAM文件读取完成|SAM file reading completed: 337.43M 行|lines, 2000000 k-mers
2026-01-19 13:58:50.079 - INFO - BWA比对及过滤完成|BWA alignment and filtering completed: 6.76M filtered hits (保留率|retention: 100.0%)
2026-01-19 13:59:23.009 - INFO - 批次12过滤完成|Batch 12 filtering completed
2026-01-19 13:59:23.009 - INFO - ============================================================
2026-01-19 13:59:23.009 - INFO - 处理批次|Processing batch 13/39
2026-01-19 13:59:23.009 - INFO - 批次文件|Batch file: output/07_post_gwas_bwa/batches/batch_013.fa
2026-01-19 13:59:23.009 - INFO - ============================================================
2026-01-19 13:59:23.009 - INFO - 运行BWA mem|Running BWA mem
2026-01-19 14:00:46.106 - INFO - BWA mem比对完成|BWA mem alignment completed (批次|batch 13)
2026-01-19 14:00:46.107 - INFO - 应用智能过滤并转换输出格式（流式处理）|Applying smart filtering and converting output format (stream processing)
2026-01-19 14:00:46.107 - INFO - AS阈值|AS threshold: AS_ratio = 0.95
2026-01-19 14:01:21.738 - INFO - 已处理|Processed: 10.00M 行|lines
2026-01-19 14:01:57.255 - INFO - 已处理|Processed: 20.00M 行|lines
2026-01-19 14:02:34.242 - INFO - 已处理|Processed: 30.00M 行|lines
2026-01-19 14:03:10.860 - INFO - 已处理|Processed: 40.00M 行|lines
2026-01-19 14:03:47.802 - INFO - 已处理|Processed: 50.00M 行|lines
2026-01-19 14:04:25.212 - INFO - 已处理|Processed: 60.00M 行|lines
2026-01-19 14:05:01.039 - INFO - 已处理|Processed: 70.00M 行|lines
2026-01-19 14:05:38.914 - INFO - 已处理|Processed: 80.00M 行|lines
2026-01-19 14:06:14.797 - INFO - 已处理|Processed: 90.00M 行|lines
2026-01-19 14:06:53.323 - INFO - 已处理|Processed: 100.00M 行|lines
2026-01-19 14:07:29.348 - INFO - 已处理|Processed: 110.00M 行|lines
2026-01-19 14:08:08.698 - INFO - 已处理|Processed: 120.00M 行|lines
2026-01-19 14:08:44.597 - INFO - 已处理|Processed: 130.00M 行|lines
2026-01-19 14:09:20.527 - INFO - 已处理|Processed: 140.00M 行|lines
2026-01-19 14:10:00.650 - INFO - 已处理|Processed: 150.00M 行|lines
2026-01-19 14:10:36.646 - INFO - 已处理|Processed: 160.00M 行|lines
2026-01-19 14:11:12.598 - INFO - 已处理|Processed: 170.00M 行|lines
2026-01-19 14:11:53.894 - INFO - 已处理|Processed: 180.00M 行|lines
2026-01-19 14:12:29.876 - INFO - 已处理|Processed: 190.00M 行|lines
2026-01-19 14:13:05.920 - INFO - 已处理|Processed: 200.00M 行|lines
2026-01-19 14:13:41.962 - INFO - 已处理|Processed: 210.00M 行|lines
2026-01-19 14:14:18.094 - INFO - 已处理|Processed: 220.00M 行|lines
2026-01-19 14:15:00.820 - INFO - 已处理|Processed: 230.00M 行|lines
2026-01-19 14:15:36.938 - INFO - 已处理|Processed: 240.00M 行|lines
2026-01-19 14:16:12.993 - INFO - 已处理|Processed: 250.00M 行|lines
2026-01-19 14:16:49.008 - INFO - 已处理|Processed: 260.00M 行|lines
2026-01-19 14:17:25.076 - INFO - 已处理|Processed: 270.00M 行|lines
2026-01-19 14:18:09.434 - INFO - 已处理|Processed: 280.00M 行|lines
2026-01-19 14:18:45.505 - INFO - 已处理|Processed: 290.00M 行|lines
2026-01-19 14:19:21.631 - INFO - 已处理|Processed: 300.00M 行|lines
2026-01-19 14:19:57.720 - INFO - 已处理|Processed: 310.00M 行|lines
2026-01-19 14:20:33.808 - INFO - 已处理|Processed: 320.00M 行|lines
2026-01-19 14:21:09.944 - INFO - 已处理|Processed: 330.00M 行|lines
2026-01-19 14:21:46.140 - INFO - 已处理|Processed: 340.00M 行|lines
2026-01-19 14:21:46.410 - INFO - SAM文件读取完成|SAM file reading completed: 340.08M 行|lines, 2000000 k-mers
2026-01-19 14:22:24.620 - INFO - BWA比对及过滤完成|BWA alignment and filtering completed: 6.72M filtered hits (保留率|retention: 100.0%)
2026-01-19 14:22:58.498 - INFO - 批次13过滤完成|Batch 13 filtering completed
2026-01-19 14:22:58.498 - INFO - ============================================================
2026-01-19 14:22:58.498 - INFO - 处理批次|Processing batch 14/39
2026-01-19 14:22:58.498 - INFO - 批次文件|Batch file: output/07_post_gwas_bwa/batches/batch_014.fa
2026-01-19 14:22:58.498 - INFO - ============================================================
2026-01-19 14:22:58.498 - INFO - 运行BWA mem|Running BWA mem
2026-01-19 14:24:17.237 - INFO - BWA mem比对完成|BWA mem alignment completed (批次|batch 14)
2026-01-19 14:24:17.237 - INFO - 应用智能过滤并转换输出格式（流式处理）|Applying smart filtering and converting output format (stream processing)
2026-01-19 14:24:17.237 - INFO - AS阈值|AS threshold: AS_ratio = 0.95
2026-01-19 14:24:53.030 - INFO - 已处理|Processed: 10.00M 行|lines
2026-01-19 14:25:29.218 - INFO - 已处理|Processed: 20.00M 行|lines
2026-01-19 14:26:04.901 - INFO - 已处理|Processed: 30.00M 行|lines
2026-01-19 14:26:41.821 - INFO - 已处理|Processed: 40.00M 行|lines
2026-01-19 14:27:18.280 - INFO - 已处理|Processed: 50.00M 行|lines
2026-01-19 14:27:53.435 - INFO - 已处理|Processed: 60.00M 行|lines
2026-01-19 14:28:30.326 - INFO - 已处理|Processed: 70.00M 行|lines
2026-01-19 14:29:07.750 - INFO - 已处理|Processed: 80.00M 行|lines
2026-01-19 14:29:43.056 - INFO - 已处理|Processed: 90.00M 行|lines
2026-01-19 14:30:21.186 - INFO - 已处理|Processed: 100.00M 行|lines
2026-01-19 14:30:56.492 - INFO - 已处理|Processed: 110.00M 行|lines
2026-01-19 14:31:31.857 - INFO - 已处理|Processed: 120.00M 行|lines
2026-01-19 14:32:10.829 - INFO - 已处理|Processed: 130.00M 行|lines
2026-01-19 14:32:46.241 - INFO - 已处理|Processed: 140.00M 行|lines
2026-01-19 14:33:21.579 - INFO - 已处理|Processed: 150.00M 行|lines
2026-01-19 14:34:01.573 - INFO - 已处理|Processed: 160.00M 行|lines
2026-01-19 14:34:36.950 - INFO - 已处理|Processed: 170.00M 行|lines
2026-01-19 14:35:12.384 - INFO - 已处理|Processed: 180.00M 行|lines
2026-01-19 14:35:47.819 - INFO - 已处理|Processed: 190.00M 行|lines
2026-01-19 14:36:29.012 - INFO - 已处理|Processed: 200.00M 行|lines
2026-01-19 14:37:04.465 - INFO - 已处理|Processed: 210.00M 行|lines
2026-01-19 14:37:39.978 - INFO - 已处理|Processed: 220.00M 行|lines
2026-01-19 14:38:15.465 - INFO - 已处理|Processed: 230.00M 行|lines
2026-01-19 14:38:58.171 - INFO - 已处理|Processed: 240.00M 行|lines
2026-01-19 14:39:33.654 - INFO - 已处理|Processed: 250.00M 行|lines
2026-01-19 14:40:09.097 - INFO - 已处理|Processed: 260.00M 行|lines
2026-01-19 14:40:44.521 - INFO - 已处理|Processed: 270.00M 行|lines
2026-01-19 14:41:20.022 - INFO - 已处理|Processed: 280.00M 行|lines
2026-01-19 14:41:55.541 - INFO - 已处理|Processed: 290.00M 行|lines
2026-01-19 14:42:39.979 - INFO - 已处理|Processed: 300.00M 行|lines
2026-01-19 14:43:15.497 - INFO - 已处理|Processed: 310.00M 行|lines
2026-01-19 14:43:50.966 - INFO - 已处理|Processed: 320.00M 行|lines
2026-01-19 14:44:26.506 - INFO - 已处理|Processed: 330.00M 行|lines
2026-01-19 14:44:53.195 - INFO - SAM文件读取完成|SAM file reading completed: 337.51M 行|lines, 2000000 k-mers
2026-01-19 14:45:30.601 - INFO - BWA比对及过滤完成|BWA alignment and filtering completed: 6.74M filtered hits (保留率|retention: 100.0%)
2026-01-19 14:46:03.357 - INFO - 批次14过滤完成|Batch 14 filtering completed
2026-01-19 14:46:03.357 - INFO - ============================================================
2026-01-19 14:46:03.357 - INFO - 处理批次|Processing batch 15/39
2026-01-19 14:46:03.357 - INFO - 批次文件|Batch file: output/07_post_gwas_bwa/batches/batch_015.fa
2026-01-19 14:46:03.357 - INFO - ============================================================
2026-01-19 14:46:03.357 - INFO - 运行BWA mem|Running BWA mem
2026-01-19 14:47:24.183 - INFO - BWA mem比对完成|BWA mem alignment completed (批次|batch 15)
2026-01-19 14:47:24.184 - INFO - 应用智能过滤并转换输出格式（流式处理）|Applying smart filtering and converting output format (stream processing)
2026-01-19 14:47:24.184 - INFO - AS阈值|AS threshold: AS_ratio = 0.95
2026-01-19 14:47:59.198 - INFO - 已处理|Processed: 10.00M 行|lines
2026-01-19 14:48:34.142 - INFO - 已处理|Processed: 20.00M 行|lines
2026-01-19 14:49:09.151 - INFO - 已处理|Processed: 30.00M 行|lines
2026-01-19 14:49:45.085 - INFO - 已处理|Processed: 40.00M 行|lines
2026-01-19 14:50:21.294 - INFO - 已处理|Processed: 50.00M 行|lines
2026-01-19 14:50:57.957 - INFO - 已处理|Processed: 60.00M 行|lines
2026-01-19 14:51:34.948 - INFO - 已处理|Processed: 70.00M 行|lines
2026-01-19 14:52:10.112 - INFO - 已处理|Processed: 80.00M 行|lines
2026-01-19 14:52:47.713 - INFO - 已处理|Processed: 90.00M 行|lines
2026-01-19 14:53:23.065 - INFO - 已处理|Processed: 100.00M 行|lines
2026-01-19 14:54:01.446 - INFO - 已处理|Processed: 110.00M 行|lines
2026-01-19 14:54:36.843 - INFO - 已处理|Processed: 120.00M 行|lines
2026-01-19 14:55:15.942 - INFO - 已处理|Processed: 130.00M 行|lines
2026-01-19 14:55:51.378 - INFO - 已处理|Processed: 140.00M 行|lines
2026-01-19 14:56:26.750 - INFO - 已处理|Processed: 150.00M 行|lines
2026-01-19 14:57:06.965 - INFO - 已处理|Processed: 160.00M 行|lines
2026-01-19 14:57:42.334 - INFO - 已处理|Processed: 170.00M 行|lines
2026-01-19 14:58:17.727 - INFO - 已处理|Processed: 180.00M 行|lines
