2026-02-02 20:35:14.247 - INFO - ====================================================================================================
2026-02-02 20:35:14.248 - INFO -  Kmer丰度转VCF工具|Kmer Abundance to VCF Converter
2026-02-02 20:35:14.249 - INFO - ====================================================================================================
2026-02-02 20:35:14.249 - INFO - 输入文件|Input file: /share/org/YZWL/yzwl_lixg/project/21.野生大豆群体/05.所有样品/23.kmerGWAS_实验室流程/01.kmer_db/kmer_matrix_with_header.txt
2026-02-02 20:35:14.249 - INFO - 输出VCF|Output VCF: /share/org/YZWL/yzwl_lixg/project/21.野生大豆群体/05.所有样品/23.kmerGWAS_实验室流程/02.kmer2vcf_快速模式/kmer.vcf.gz
2026-02-02 20:35:14.249 - INFO - 样本数|Number of samples: 181
2026-02-02 20:35:14.249 - INFO - 运行模式|Running mode: 快速模式（单次遍历）|Fast mode (single pass)
2026-02-02 20:35:14.249 - INFO - 染色体长度|Chromosome length: 1,000
2026-02-02 20:35:14.249 - INFO - 
2026-02-02 20:35:14.254 - INFO - ====================================================================================================
2026-02-02 20:35:14.254 - INFO -  快速模式转换（单次遍历）|Fast Mode Conversion (Single Pass)
2026-02-02 20:35:14.254 - INFO - ====================================================================================================
2026-02-02 20:35:14.254 - INFO - 输入文件|Input file: /share/org/YZWL/yzwl_lixg/project/21.野生大豆群体/05.所有样品/23.kmerGWAS_实验室流程/01.kmer_db/kmer_matrix_with_header.txt
2026-02-02 20:35:14.254 - INFO - 输出VCF|Output VCF: /share/org/YZWL/yzwl_lixg/project/21.野生大豆群体/05.所有样品/23.kmerGWAS_实验室流程/02.kmer2vcf_快速模式/kmer.vcf.gz
2026-02-02 20:35:14.254 - INFO - 染色体长度|Chromosome length: 1,000
2026-02-02 20:35:14.254 - INFO - 
2026-02-02 20:35:14.256 - INFO - 样本数量|Number of samples: 181
2026-02-02 20:35:14.256 - INFO - 预估kmer总数|Estimated total kmers: 17,341,634,442
2026-02-02 20:35:14.256 - INFO - 染色体数量|Number of chromosomes: 17341635
2026-02-02 20:35:14.256 - INFO - 
2026-02-02 20:35:17.432 - INFO - 开始转换数据行|Starting data line conversion...
2026-02-02 20:35:33.235 - INFO - 已处理|Processed: 1,000,000 kmers, 输出|output: 999,999
2026-02-03 01:03:18.583 - INFO - 已处理|Processed: 1,023,000,000 kmers, 输出|output: 1,022,999,999
2026-02-03 01:03:34.319 - INFO - 已处理|Processed: 1,024,000,000 kmers, 输出|output: 1,023,999,999
2026-02-03 01:03:49.984 - INFO - 已处理|Processed: 1,025,000,000 kmers, 输出|output: 1,024,999,999
2026-02-03 01:04:05.644 - INFO - 已处理|Processed: 1,026,000,000 kmers, 输出|output: 1,025,999,999
2026-02-03 01:04:21.334 - INFO - 已处理|Processed: 1,027,000,000 kmers, 输出|output: 1,026,999,999
2026-02-03 01:04:37.083 - INFO - 已处理|Processed: 1,028,000,000 kmers, 输出|output: 1,027,999,999
2026-02-03 01:04:52.823 - INFO - 已处理|Processed: 1,029,000,000 kmers, 输出|output: 1,028,999,999
2026-02-03 01:05:08.469 - INFO - 已处理|Processed: 1,030,000,000 kmers, 输出|output: 1,029,999,999
2026-02-03 01:05:24.107 - INFO - 已处理|Processed: 1,031,000,000 kmers, 输出|output: 1,030,999,999
2026-02-03 01:05:39.738 - INFO - 已处理|Processed: 1,032,000,000 kmers, 输出|output: 1,031,999,999
2026-02-03 01:05:55.405 - INFO - 已处理|Processed: 1,033,000,000 kmers, 输出|output: 1,032,999,999
2026-02-03 01:06:11.096 - INFO - 已处理|Processed: 1,034,000,000 kmers, 输出|output: 1,033,999,999
2026-02-03 01:06:26.778 - INFO - 已处理|Processed: 1,035,000,000 kmers, 输出|output: 1,034,999,999
2026-02-03 01:06:42.448 - INFO - 已处理|Processed: 1,036,000,000 kmers, 输出|output: 1,035,999,999
2026-02-03 01:06:58.151 - INFO - 已处理|Processed: 1,037,000,000 kmers, 输出|output: 1,036,999,999
2026-02-03 01:07:13.933 - INFO - 已处理|Processed: 1,038,000,000 kmers, 输出|output: 1,037,999,999
2026-02-03 01:07:29.727 - INFO - 已处理|Processed: 1,039,000,000 kmers, 输出|output: 1,038,999,999
2026-02-03 01:07:45.498 - INFO - 已处理|Processed: 1,040,000,000 kmers, 输出|output: 1,039,999,999
2026-02-03 01:08:01.155 - INFO - 已处理|Processed: 1,041,000,000 kmers, 输出|output: 1,040,999,999
2026-02-03 01:08:16.857 - INFO - 已处理|Processed: 1,042,000,000 kmers, 输出|output: 1,041,999,999
2026-02-03 01:08:32.675 - INFO - 已处理|Processed: 1,043,000,000 kmers, 输出|output: 1,042,999,999
2026-02-03 01:08:48.389 - INFO - 已处理|Processed: 1,044,000,000 kmers, 输出|output: 1,043,999,999
2026-02-03 01:09:04.044 - INFO - 已处理|Processed: 1,045,000,000 kmers, 输出|output: 1,044,999,999
2026-02-03 01:09:19.773 - INFO - 已处理|Processed: 1,046,000,000 kmers, 输出|output: 1,045,999,999
2026-02-03 01:09:35.440 - INFO - 已处理|Processed: 1,047,000,000 kmers, 输出|output: 1,046,999,999
2026-02-03 01:09:51.078 - INFO - 已处理|Processed: 1,048,000,000 kmers, 输出|output: 1,047,999,999
2026-02-03 01:10:06.738 - INFO - 已处理|Processed: 1,049,000,000 kmers, 输出|output: 1,048,999,999
2026-02-03 01:10:22.407 - INFO - 已处理|Processed: 1,050,000,000 kmers, 输出|output: 1,049,999,999
2026-02-03 01:10:38.109 - INFO - 已处理|Processed: 1,051,000,000 kmers, 输出|output: 1,050,999,999
2026-02-03 01:10:53.819 - INFO - 已处理|Processed: 1,052,000,000 kmers, 输出|output: 1,051,999,999
2026-02-03 01:11:09.497 - INFO - 已处理|Processed: 1,053,000,000 kmers, 输出|output: 1,052,999,999
2026-02-03 01:11:25.205 - INFO - 已处理|Processed: 1,054,000,000 kmers, 输出|output: 1,053,999,999
2026-02-03 01:11:40.857 - INFO - 已处理|Processed: 1,055,000,000 kmers, 输出|output: 1,054,999,999
2026-02-03 01:11:56.588 - INFO - 已处理|Processed: 1,056,000,000 kmers, 输出|output: 1,055,999,999
2026-02-03 01:12:12.220 - INFO - 已处理|Processed: 1,057,000,000 kmers, 输出|output: 1,056,999,999
2026-02-03 01:12:27.901 - INFO - 已处理|Processed: 1,058,000,000 kmers, 输出|output: 1,057,999,999
2026-02-03 01:12:43.578 - INFO - 已处理|Processed: 1,059,000,000 kmers, 输出|output: 1,058,999,999
2026-02-03 01:12:59.218 - INFO - 已处理|Processed: 1,060,000,000 kmers, 输出|output: 1,059,999,999
2026-02-03 01:13:14.869 - INFO - 已处理|Processed: 1,061,000,000 kmers, 输出|output: 1,060,999,999
2026-02-03 01:13:30.549 - INFO - 已处理|Processed: 1,062,000,000 kmers, 输出|output: 1,061,999,999
2026-02-03 01:13:46.206 - INFO - 已处理|Processed: 1,063,000,000 kmers, 输出|output: 1,062,999,999
2026-02-03 01:14:01.903 - INFO - 已处理|Processed: 1,064,000,000 kmers, 输出|output: 1,063,999,999
2026-02-03 01:14:17.586 - INFO - 已处理|Processed: 1,065,000,000 kmers, 输出|output: 1,064,999,999
2026-02-03 01:14:33.293 - INFO - 已处理|Processed: 1,066,000,000 kmers, 输出|output: 1,065,999,999
2026-02-03 01:14:48.935 - INFO - 已处理|Processed: 1,067,000,000 kmers, 输出|output: 1,066,999,999
2026-02-03 01:15:04.602 - INFO - 已处理|Processed: 1,068,000,000 kmers, 输出|output: 1,067,999,999
2026-02-03 01:15:20.264 - INFO - 已处理|Processed: 1,069,000,000 kmers, 输出|output: 1,068,999,999
2026-02-03 01:15:36.020 - INFO - 已处理|Processed: 1,070,000,000 kmers, 输出|output: 1,069,999,999
2026-02-03 01:15:51.790 - INFO - 已处理|Processed: 1,071,000,000 kmers, 输出|output: 1,070,999,999
2026-02-03 01:16:07.473 - INFO - 已处理|Processed: 1,072,000,000 kmers, 输出|output: 1,071,999,999
2026-02-03 01:16:23.137 - INFO - 已处理|Processed: 1,073,000,000 kmers, 输出|output: 1,072,999,999
2026-02-03 01:16:38.867 - INFO - 已处理|Processed: 1,074,000,000 kmers, 输出|output: 1,073,999,999
2026-02-03 01:16:54.775 - INFO - 已处理|Processed: 1,075,000,000 kmers, 输出|output: 1,074,999,999
2026-02-03 01:17:10.688 - INFO - 已处理|Processed: 1,076,000,000 kmers, 输出|output: 1,075,999,999
2026-02-03 01:17:26.774 - INFO - 已处理|Processed: 1,077,000,000 kmers, 输出|output: 1,076,999,999
2026-02-03 01:17:42.791 - INFO - 已处理|Processed: 1,078,000,000 kmers, 输出|output: 1,077,999,999
2026-02-03 01:17:58.744 - INFO - 已处理|Processed: 1,079,000,000 kmers, 输出|output: 1,078,999,999
2026-02-03 01:18:14.604 - INFO - 已处理|Processed: 1,080,000,000 kmers, 输出|output: 1,079,999,999
2026-02-03 01:18:30.479 - INFO - 已处理|Processed: 1,081,000,000 kmers, 输出|output: 1,080,999,999
2026-02-03 01:18:46.327 - INFO - 已处理|Processed: 1,082,000,000 kmers, 输出|output: 1,081,999,999
2026-02-03 01:19:02.208 - INFO - 已处理|Processed: 1,083,000,000 kmers, 输出|output: 1,082,999,999
2026-02-03 01:19:18.091 - INFO - 已处理|Processed: 1,084,000,000 kmers, 输出|output: 1,083,999,999
2026-02-03 01:19:34.008 - INFO - 已处理|Processed: 1,085,000,000 kmers, 输出|output: 1,084,999,999
2026-02-03 01:19:50.025 - INFO - 已处理|Processed: 1,086,000,000 kmers, 输出|output: 1,085,999,999
2026-02-03 01:20:05.904 - INFO - 已处理|Processed: 1,087,000,000 kmers, 输出|output: 1,086,999,999
2026-02-03 01:20:21.775 - INFO - 已处理|Processed: 1,088,000,000 kmers, 输出|output: 1,087,999,999
2026-02-03 01:20:37.618 - INFO - 已处理|Processed: 1,089,000,000 kmers, 输出|output: 1,088,999,999
2026-02-03 01:20:53.492 - INFO - 已处理|Processed: 1,090,000,000 kmers, 输出|output: 1,089,999,999
2026-02-03 01:21:09.368 - INFO - 已处理|Processed: 1,091,000,000 kmers, 输出|output: 1,090,999,999
2026-02-03 01:21:25.256 - INFO - 已处理|Processed: 1,092,000,000 kmers, 输出|output: 1,091,999,999
2026-02-03 01:21:41.157 - INFO - 已处理|Processed: 1,093,000,000 kmers, 输出|output: 1,092,999,999
2026-02-03 01:21:57.054 - INFO - 已处理|Processed: 1,094,000,000 kmers, 输出|output: 1,093,999,999
2026-02-03 01:22:12.924 - INFO - 已处理|Processed: 1,095,000,000 kmers, 输出|output: 1,094,999,999
2026-02-03 01:22:28.786 - INFO - 已处理|Processed: 1,096,000,000 kmers, 输出|output: 1,095,999,999
2026-02-03 01:22:44.674 - INFO - 已处理|Processed: 1,097,000,000 kmers, 输出|output: 1,096,999,999
2026-02-03 01:23:00.551 - INFO - 已处理|Processed: 1,098,000,000 kmers, 输出|output: 1,097,999,999
2026-02-03 01:23:16.411 - INFO - 已处理|Processed: 1,099,000,000 kmers, 输出|output: 1,098,999,999
2026-02-03 01:23:32.291 - INFO - 已处理|Processed: 1,100,000,000 kmers, 输出|output: 1,099,999,999
2026-02-03 01:23:48.099 - INFO - 已处理|Processed: 1,101,000,000 kmers, 输出|output: 1,100,999,999
2026-02-03 01:24:03.967 - INFO - 已处理|Processed: 1,102,000,000 kmers, 输出|output: 1,101,999,999
2026-02-03 01:24:19.806 - INFO - 已处理|Processed: 1,103,000,000 kmers, 输出|output: 1,102,999,999
2026-02-03 01:24:35.608 - INFO - 已处理|Processed: 1,104,000,000 kmers, 输出|output: 1,103,999,999
2026-02-03 01:24:51.484 - INFO - 已处理|Processed: 1,105,000,000 kmers, 输出|output: 1,104,999,999
2026-02-03 01:25:07.357 - INFO - 已处理|Processed: 1,106,000,000 kmers, 输出|output: 1,105,999,999
2026-02-03 01:25:23.230 - INFO - 已处理|Processed: 1,107,000,000 kmers, 输出|output: 1,106,999,999
2026-02-03 01:25:39.170 - INFO - 已处理|Processed: 1,108,000,000 kmers, 输出|output: 1,107,999,999
2026-02-03 01:25:55.098 - INFO - 已处理|Processed: 1,109,000,000 kmers, 输出|output: 1,108,999,999
2026-02-03 01:26:11.059 - INFO - 已处理|Processed: 1,110,000,000 kmers, 输出|output: 1,109,999,999
2026-02-03 01:26:27.006 - INFO - 已处理|Processed: 1,111,000,000 kmers, 输出|output: 1,110,999,999
2026-02-03 01:26:42.990 - INFO - 已处理|Processed: 1,112,000,000 kmers, 输出|output: 1,111,999,999
2026-02-03 01:26:58.927 - INFO - 已处理|Processed: 1,113,000,000 kmers, 输出|output: 1,112,999,999
2026-02-03 01:27:14.823 - INFO - 已处理|Processed: 1,114,000,000 kmers, 输出|output: 1,113,999,999
2026-02-03 01:27:30.792 - INFO - 已处理|Processed: 1,115,000,000 kmers, 输出|output: 1,114,999,999
2026-02-03 01:27:46.736 - INFO - 已处理|Processed: 1,116,000,000 kmers, 输出|output: 1,115,999,999
2026-02-03 01:28:02.713 - INFO - 已处理|Processed: 1,117,000,000 kmers, 输出|output: 1,116,999,999
2026-02-03 01:28:18.639 - INFO - 已处理|Processed: 1,118,000,000 kmers, 输出|output: 1,117,999,999
2026-02-03 01:28:34.630 - INFO - 已处理|Processed: 1,119,000,000 kmers, 输出|output: 1,118,999,999
2026-02-03 01:28:50.671 - INFO - 已处理|Processed: 1,120,000,000 kmers, 输出|output: 1,119,999,999
2026-02-03 01:29:06.698 - INFO - 已处理|Processed: 1,121,000,000 kmers, 输出|output: 1,120,999,999
2026-02-03 01:29:22.678 - INFO - 已处理|Processed: 1,122,000,000 kmers, 输出|output: 1,121,999,999
2026-02-03 01:29:38.657 - INFO - 已处理|Processed: 1,123,000,000 kmers, 输出|output: 1,122,999,999
2026-02-03 01:29:54.619 - INFO - 已处理|Processed: 1,124,000,000 kmers, 输出|output: 1,123,999,999
2026-02-03 01:30:10.637 - INFO - 已处理|Processed: 1,125,000,000 kmers, 输出|output: 1,124,999,999
2026-02-03 01:30:26.669 - INFO - 已处理|Processed: 1,126,000,000 kmers, 输出|output: 1,125,999,999
2026-02-03 01:30:42.690 - INFO - 已处理|Processed: 1,127,000,000 kmers, 输出|output: 1,126,999,999
2026-02-03 01:30:58.706 - INFO - 已处理|Processed: 1,128,000,000 kmers, 输出|output: 1,127,999,999
2026-02-03 01:31:14.718 - INFO - 已处理|Processed: 1,129,000,000 kmers, 输出|output: 1,128,999,999
2026-02-03 01:31:30.777 - INFO - 已处理|Processed: 1,130,000,000 kmers, 输出|output: 1,129,999,999
2026-02-03 01:31:46.752 - INFO - 已处理|Processed: 1,131,000,000 kmers, 输出|output: 1,130,999,999
2026-02-03 01:32:02.727 - INFO - 已处理|Processed: 1,132,000,000 kmers, 输出|output: 1,131,999,999
2026-02-03 01:32:18.695 - INFO - 已处理|Processed: 1,133,000,000 kmers, 输出|output: 1,132,999,999
2026-02-03 01:32:34.667 - INFO - 已处理|Processed: 1,134,000,000 kmers, 输出|output: 1,133,999,999
2026-02-03 01:32:50.696 - INFO - 已处理|Processed: 1,135,000,000 kmers, 输出|output: 1,134,999,999
2026-02-03 01:33:06.712 - INFO - 已处理|Processed: 1,136,000,000 kmers, 输出|output: 1,135,999,999
2026-02-03 01:33:22.730 - INFO - 已处理|Processed: 1,137,000,000 kmers, 输出|output: 1,136,999,999
2026-02-03 01:33:38.743 - INFO - 已处理|Processed: 1,138,000,000 kmers, 输出|output: 1,137,999,999
2026-02-03 01:33:54.759 - INFO - 已处理|Processed: 1,139,000,000 kmers, 输出|output: 1,138,999,999
2026-02-03 01:34:10.810 - INFO - 已处理|Processed: 1,140,000,000 kmers, 输出|output: 1,139,999,999
2026-02-03 01:34:26.819 - INFO - 已处理|Processed: 1,141,000,000 kmers, 输出|output: 1,140,999,999
2026-02-03 01:34:42.780 - INFO - 已处理|Processed: 1,142,000,000 kmers, 输出|output: 1,141,999,999
2026-02-03 01:34:58.684 - INFO - 已处理|Processed: 1,143,000,000 kmers, 输出|output: 1,142,999,999
2026-02-03 01:35:14.611 - INFO - 已处理|Processed: 1,144,000,000 kmers, 输出|output: 1,143,999,999
2026-02-03 01:35:30.511 - INFO - 已处理|Processed: 1,145,000,000 kmers, 输出|output: 1,144,999,999
2026-02-03 01:35:46.687 - INFO - 已处理|Processed: 1,146,000,000 kmers, 输出|output: 1,145,999,999
2026-02-03 01:36:02.690 - INFO - 已处理|Processed: 1,147,000,000 kmers, 输出|output: 1,146,999,999
2026-02-03 01:36:18.613 - INFO - 已处理|Processed: 1,148,000,000 kmers, 输出|output: 1,147,999,999
2026-02-03 01:36:34.581 - INFO - 已处理|Processed: 1,149,000,000 kmers, 输出|output: 1,148,999,999
2026-02-03 01:36:50.514 - INFO - 已处理|Processed: 1,150,000,000 kmers, 输出|output: 1,149,999,999
2026-02-03 01:37:06.465 - INFO - 已处理|Processed: 1,151,000,000 kmers, 输出|output: 1,150,999,999
2026-02-03 01:37:22.400 - INFO - 已处理|Processed: 1,152,000,000 kmers, 输出|output: 1,151,999,999
2026-02-03 01:37:38.315 - INFO - 已处理|Processed: 1,153,000,000 kmers, 输出|output: 1,152,999,999
2026-02-03 01:37:54.277 - INFO - 已处理|Processed: 1,154,000,000 kmers, 输出|output: 1,153,999,999
2026-02-03 01:38:10.249 - INFO - 已处理|Processed: 1,155,000,000 kmers, 输出|output: 1,154,999,999
2026-02-03 01:38:26.316 - INFO - 已处理|Processed: 1,156,000,000 kmers, 输出|output: 1,155,999,999
2026-02-03 01:38:42.263 - INFO - 已处理|Processed: 1,157,000,000 kmers, 输出|output: 1,156,999,999
2026-02-03 01:38:58.208 - INFO - 已处理|Processed: 1,158,000,000 kmers, 输出|output: 1,157,999,999
2026-02-03 01:39:14.152 - INFO - 已处理|Processed: 1,159,000,000 kmers, 输出|output: 1,158,999,999
2026-02-03 01:39:30.073 - INFO - 已处理|Processed: 1,160,000,000 kmers, 输出|output: 1,159,999,999
2026-02-03 01:39:45.995 - INFO - 已处理|Processed: 1,161,000,000 kmers, 输出|output: 1,160,999,999
2026-02-03 01:40:01.947 - INFO - 已处理|Processed: 1,162,000,000 kmers, 输出|output: 1,161,999,999
2026-02-03 01:40:17.877 - INFO - 已处理|Processed: 1,163,000,000 kmers, 输出|output: 1,162,999,999
2026-02-03 01:40:33.837 - INFO - 已处理|Processed: 1,164,000,000 kmers, 输出|output: 1,163,999,999
2026-02-03 01:40:49.742 - INFO - 已处理|Processed: 1,165,000,000 kmers, 输出|output: 1,164,999,999
2026-02-03 01:41:05.651 - INFO - 已处理|Processed: 1,166,000,000 kmers, 输出|output: 1,165,999,999
2026-02-03 01:41:21.534 - INFO - 已处理|Processed: 1,167,000,000 kmers, 输出|output: 1,166,999,999
2026-02-03 01:41:37.400 - INFO - 已处理|Processed: 1,168,000,000 kmers, 输出|output: 1,167,999,999
2026-02-03 01:41:53.346 - INFO - 已处理|Processed: 1,169,000,000 kmers, 输出|output: 1,168,999,999
2026-02-03 01:42:09.292 - INFO - 已处理|Processed: 1,170,000,000 kmers, 输出|output: 1,169,999,999
2026-02-03 01:42:25.243 - INFO - 已处理|Processed: 1,171,000,000 kmers, 输出|output: 1,170,999,999
2026-02-03 01:42:41.265 - INFO - 已处理|Processed: 1,172,000,000 kmers, 输出|output: 1,171,999,999
2026-02-03 01:42:57.242 - INFO - 已处理|Processed: 1,173,000,000 kmers, 输出|output: 1,172,999,999
2026-02-03 01:43:13.233 - INFO - 已处理|Processed: 1,174,000,000 kmers, 输出|output: 1,173,999,999
2026-02-03 01:43:29.202 - INFO - 已处理|Processed: 1,175,000,000 kmers, 输出|output: 1,174,999,999
2026-02-03 01:43:45.166 - INFO - 已处理|Processed: 1,176,000,000 kmers, 输出|output: 1,175,999,999
2026-02-03 01:44:01.077 - INFO - 已处理|Processed: 1,177,000,000 kmers, 输出|output: 1,176,999,999
2026-02-03 01:44:17.064 - INFO - 已处理|Processed: 1,178,000,000 kmers, 输出|output: 1,177,999,999
2026-02-03 01:44:33.085 - INFO - 已处理|Processed: 1,179,000,000 kmers, 输出|output: 1,178,999,999
2026-02-03 01:44:49.108 - INFO - 已处理|Processed: 1,180,000,000 kmers, 输出|output: 1,179,999,999
2026-02-03 01:45:05.128 - INFO - 已处理|Processed: 1,181,000,000 kmers, 输出|output: 1,180,999,999
2026-02-03 01:45:21.108 - INFO - 已处理|Processed: 1,182,000,000 kmers, 输出|output: 1,181,999,999
2026-02-03 01:45:37.114 - INFO - 已处理|Processed: 1,183,000,000 kmers, 输出|output: 1,182,999,999
2026-02-03 01:45:53.014 - INFO - 已处理|Processed: 1,184,000,000 kmers, 输出|output: 1,183,999,999
2026-02-03 01:46:08.951 - INFO - 已处理|Processed: 1,185,000,000 kmers, 输出|output: 1,184,999,999
2026-02-03 01:46:24.957 - INFO - 已处理|Processed: 1,186,000,000 kmers, 输出|output: 1,185,999,999
2026-02-03 01:46:40.992 - INFO - 已处理|Processed: 1,187,000,000 kmers, 输出|output: 1,186,999,999
2026-02-03 01:46:57.042 - INFO - 已处理|Processed: 1,188,000,000 kmers, 输出|output: 1,187,999,999
2026-02-03 01:47:13.058 - INFO - 已处理|Processed: 1,189,000,000 kmers, 输出|output: 1,188,999,999
2026-02-03 01:47:29.092 - INFO - 已处理|Processed: 1,190,000,000 kmers, 输出|output: 1,189,999,999
2026-02-03 01:47:45.075 - INFO - 已处理|Processed: 1,191,000,000 kmers, 输出|output: 1,190,999,999
2026-02-03 01:48:00.963 - INFO - 已处理|Processed: 1,192,000,000 kmers, 输出|output: 1,191,999,999
2026-02-03 01:48:16.819 - INFO - 已处理|Processed: 1,193,000,000 kmers, 输出|output: 1,192,999,999
2026-02-03 01:48:32.727 - INFO - 已处理|Processed: 1,194,000,000 kmers, 输出|output: 1,193,999,999
2026-02-03 01:48:48.674 - INFO - 已处理|Processed: 1,195,000,000 kmers, 输出|output: 1,194,999,999
2026-02-03 01:49:04.635 - INFO - 已处理|Processed: 1,196,000,000 kmers, 输出|output: 1,195,999,999
2026-02-03 01:49:20.603 - INFO - 已处理|Processed: 1,197,000,000 kmers, 输出|output: 1,196,999,999
2026-02-03 01:49:36.532 - INFO - 已处理|Processed: 1,198,000,000 kmers, 输出|output: 1,197,999,999
2026-02-03 01:49:52.412 - INFO - 已处理|Processed: 1,199,000,000 kmers, 输出|output: 1,198,999,999
2026-02-03 01:50:08.312 - INFO - 已处理|Processed: 1,200,000,000 kmers, 输出|output: 1,199,999,999
2026-02-03 01:50:24.244 - INFO - 已处理|Processed: 1,201,000,000 kmers, 输出|output: 1,200,999,999
2026-02-03 01:50:40.134 - INFO - 已处理|Processed: 1,202,000,000 kmers, 输出|output: 1,201,999,999
2026-02-03 01:50:56.008 - INFO - 已处理|Processed: 1,203,000,000 kmers, 输出|output: 1,202,999,999
2026-02-03 01:51:11.879 - INFO - 已处理|Processed: 1,204,000,000 kmers, 输出|output: 1,203,999,999
2026-02-03 01:51:27.770 - INFO - 已处理|Processed: 1,205,000,000 kmers, 输出|output: 1,204,999,999
2026-02-03 01:51:43.612 - INFO - 已处理|Processed: 1,206,000,000 kmers, 输出|output: 1,205,999,999
2026-02-03 01:51:59.463 - INFO - 已处理|Processed: 1,207,000,000 kmers, 输出|output: 1,206,999,999
2026-02-03 01:52:15.325 - INFO - 已处理|Processed: 1,208,000,000 kmers, 输出|output: 1,207,999,999
2026-02-03 01:52:31.175 - INFO - 已处理|Processed: 1,209,000,000 kmers, 输出|output: 1,208,999,999
2026-02-03 01:52:47.097 - INFO - 已处理|Processed: 1,210,000,000 kmers, 输出|output: 1,209,999,999
2026-02-03 01:53:02.999 - INFO - 已处理|Processed: 1,211,000,000 kmers, 输出|output: 1,210,999,999
2026-02-03 01:53:18.898 - INFO - 已处理|Processed: 1,212,000,000 kmers, 输出|output: 1,211,999,999
2026-02-03 01:53:34.852 - INFO - 已处理|Processed: 1,213,000,000 kmers, 输出|output: 1,212,999,999
2026-02-03 01:53:50.821 - INFO - 已处理|Processed: 1,214,000,000 kmers, 输出|output: 1,213,999,999
2026-02-03 01:54:06.713 - INFO - 已处理|Processed: 1,215,000,000 kmers, 输出|output: 1,214,999,999
2026-02-03 01:54:22.618 - INFO - 已处理|Processed: 1,216,000,000 kmers, 输出|output: 1,215,999,999
2026-02-03 01:54:38.524 - INFO - 已处理|Processed: 1,217,000,000 kmers, 输出|output: 1,216,999,999
2026-02-03 01:54:54.461 - INFO - 已处理|Processed: 1,218,000,000 kmers, 输出|output: 1,217,999,999
2026-02-03 01:55:10.384 - INFO - 已处理|Processed: 1,219,000,000 kmers, 输出|output: 1,218,999,999
2026-02-03 01:55:26.276 - INFO - 已处理|Processed: 1,220,000,000 kmers, 输出|output: 1,219,999,999
2026-02-03 01:55:42.162 - INFO - 已处理|Processed: 1,221,000,000 kmers, 输出|output: 1,220,999,999
2026-02-03 01:55:58.078 - INFO - 已处理|Processed: 1,222,000,000 kmers, 输出|output: 1,221,999,999
2026-02-03 01:56:14.069 - INFO - 已处理|Processed: 1,223,000,000 kmers, 输出|output: 1,222,999,999
