正在处理 SNP 文件: variation.filtered.snp.vcf.gz...
SNP 文件处理完成.
正在处理 INDEL 文件: variation.filtered.indel.vcf.gz...
INDEL 文件处理完成.

#CHROM	SAMPLE	SNP_COUNT	INDEL_COUNT	INDEL_TYPE
NC_081815.1	GC26	243384	14384	insertion
NC_081815.1	GC26	243384	18365	deletion
NC_081816.1	GC26	315926	18438	insertion
NC_081816.1	GC26	315926	23653	deletion
NC_081817.1	GC26	404179	25153	insertion
NC_081817.1	GC26	404179	31454	deletion
NC_081818.1	GC26	324338	19108	insertion
NC_081818.1	GC26	324338	24410	deletion
NC_081819.1	GC26	248993	13757	insertion
NC_081819.1	GC26	248993	17687	deletion
NC_081820.1	GC26	318448	17639	insertion
NC_081820.1	GC26	318448	24069	deletion
NC_081821.1	GC26	158565	9081	insertion
NC_081821.1	GC26	158565	11135	deletion
NC_081822.1	GC26	400678	24195	insertion
NC_081822.1	GC26	400678	31107	deletion
NC_081823.1	GC26	349253	19276	insertion
NC_081823.1	GC26	349253	24917	deletion
NC_007957.1	GC27	10	2	insertion
NC_007957.1	GC27	10	3	deletion
NC_012119.1	GC27	316	79	insertion
NC_012119.1	GC27	316	73	deletion
NC_081805.1	GC27	406051	25995	insertion
NC_081805.1	GC27	406051	32652	deletion
NC_081806.1	GC27	274487	15904	insertion
NC_081806.1	GC27	274487	19232	deletion
NC_081807.1	GC27	319759	17643	insertion
NC_081807.1	GC27	319759	23215	deletion
NC_081808.1	GC27	316121	20445	insertion
NC_081808.1	GC27	316121	25241	deletion
NC_081809.1	GC27	422369	24923	insertion
NC_081809.1	GC27	422369	32746	deletion
NC_081810.1	GC27	342174	21681	insertion
NC_081810.1	GC27	342174	28113	deletion
NC_081811.1	GC27	434914	27621	insertion
NC_081811.1	GC27	434914	34616	deletion
NC_081812.1	GC27	354185	23129	insertion
NC_081812.1	GC27	354185	29105	deletion
NC_081813.1	GC27	373594	21304	insertion
NC_081813.1	GC27	373594	28801	deletion
NC_081814.1	GC27	363771	22916	insertion
NC_081814.1	GC27	363771	28743	deletion
NC_081815.1	GC27	275179	16493	insertion
NC_081815.1	GC27	275179	21344	deletion
NC_081816.1	GC27	352685	21275	insertion
NC_081816.1	GC27	352685	26906	deletion
NC_081817.1	GC27	441678	28352	insertion
NC_081817.1	GC27	441678	35411	deletion
NC_081818.1	GC27	365454	21968	insertion
NC_081818.1	GC27	365454	28366	deletion
NC_081819.1	GC27	279463	15790	insertion
NC_081819.1	GC27	279463	20385	deletion
NC_081820.1	GC27	358733	20851	insertion
NC_081820.1	GC27	358733	28168	deletion
NC_081821.1	GC27	175397	10432	insertion
NC_081821.1	GC27	175397	12704	deletion
NC_081822.1	GC27	442437	27729	insertion
NC_081822.1	GC27	442437	35382	deletion
NC_081823.1	GC27	394390	22461	insertion
NC_081823.1	GC27	394390	28860	deletion
NC_007957.1	GC28	10	2	insertion
NC_007957.1	GC28	10	3	deletion
NC_012119.1	GC28	296	80	insertion
NC_012119.1	GC28	296	72	deletion
NC_081805.1	GC28	322063	20355	insertion
NC_081805.1	GC28	322063	25331	deletion
NC_081806.1	GC28	215733	12415	insertion
NC_081806.1	GC28	215733	15147	deletion
NC_081807.1	GC28	253065	13585	insertion
NC_081807.1	GC28	253065	17755	deletion
NC_081808.1	GC28	253630	16182	insertion
NC_081808.1	GC28	253630	20042	deletion
NC_081809.1	GC28	332315	19261	insertion
NC_081809.1	GC28	332315	25035	deletion
NC_081810.1	GC28	272258	17194	insertion
NC_081810.1	GC28	272258	21833	deletion
NC_081811.1	GC28	351431	21971	insertion
NC_081811.1	GC28	351431	27473	deletion
NC_081812.1	GC28	284626	18190	insertion
NC_081812.1	GC28	284626	22766	deletion
NC_081813.1	GC28	292734	16244	insertion
NC_081813.1	GC28	292734	22227	deletion
NC_081814.1	GC28	294140	18219	insertion
NC_081814.1	GC28	294140	23054	deletion
NC_081815.1	GC28	219952	13036	insertion
NC_081815.1	GC28	219952	16777	deletion
NC_081816.1	GC28	284683	16908	insertion
NC_081816.1	GC28	284683	21507	deletion
NC_081817.1	GC28	370999	23321	insertion
NC_081817.1	GC28	370999	28746	deletion
NC_081818.1	GC28	292404	17288	insertion
NC_081818.1	GC28	292404	22071	deletion
NC_081819.1	GC28	221930	12393	insertion
NC_081819.1	GC28	221930	15936	deletion
NC_081820.1	GC28	285577	16202	insertion
NC_081820.1	GC28	285577	21684	deletion
NC_081821.1	GC28	144544	8323	insertion
NC_081821.1	GC28	144544	10142	deletion
NC_081822.1	GC28	363740	22433	insertion
NC_081822.1	GC28	363740	28486	deletion
NC_081823.1	GC28	312310	17422	insertion
NC_081823.1	GC28	312310	22363	deletion
NC_007957.1	GC29	10	2	insertion
NC_007957.1	GC29	10	3	deletion
NC_012119.1	GC29	310	81	insertion
NC_012119.1	GC29	310	73	deletion
NC_081805.1	GC29	439286	30046	insertion
NC_081805.1	GC29	439286	37060	deletion
NC_081806.1	GC29	295764	18184	insertion
NC_081806.1	GC29	295764	22014	deletion
NC_081807.1	GC29	348053	20796	insertion
NC_081807.1	GC29	348053	26883	deletion
NC_081808.1	GC29	340666	23367	insertion
NC_081808.1	GC29	340666	28757	deletion
NC_081809.1	GC29	461080	29357	insertion
NC_081809.1	GC29	461080	37293	deletion
NC_081810.1	GC29	370350	25170	insertion
NC_081810.1	GC29	370350	32079	deletion
NC_081811.1	GC29	470835	31879	insertion
NC_081811.1	GC29	470835	39656	deletion
NC_081812.1	GC29	380568	26665	insertion
NC_081812.1	GC29	380568	32733	deletion
NC_081813.1	GC29	406861	25018	insertion
NC_081813.1	GC29	406861	33483	deletion
NC_081814.1	GC29	389593	26165	insertion
NC_081814.1	GC29	389593	32341	deletion
NC_081815.1	GC29	298681	19303	insertion
NC_081815.1	GC29	298681	24254	deletion
NC_081816.1	GC29	379884	24609	insertion
NC_081816.1	GC29	379884	30683	deletion
NC_081817.1	GC29	469713	31983	insertion
NC_081817.1	GC29	469713	39372	deletion
NC_081818.1	GC29	393732	25563	insertion
NC_081818.1	GC29	393732	32237	deletion
NC_081819.1	GC29	301465	18316	insertion
NC_081819.1	GC29	301465	23397	deletion
NC_081820.1	GC29	389776	24261	insertion
NC_081820.1	GC29	389776	32266	deletion
NC_081821.1	GC29	187421	11947	insertion
NC_081821.1	GC29	187421	14249	deletion
NC_081822.1	GC29	470076	31371	insertion
NC_081822.1	GC29	470076	39366	deletion
NC_081823.1	GC29	429263	26223	insertion
NC_081823.1	GC29	429263	33511	deletion
NC_007957.1	GC30	10	2	insertion
NC_007957.1	GC30	10	3	deletion
NC_012119.1	GC30	304	84	insertion
NC_012119.1	GC30	304	71	deletion
NC_081805.1	GC30	396444	26358	insertion
NC_081805.1	GC30	396444	32610	deletion
NC_081806.1	GC30	267064	15985	insertion
NC_081806.1	GC30	267064	19622	deletion
NC_081807.1	GC30	312611	18185	insertion
NC_081807.1	GC30	312611	23439	deletion
NC_081808.1	GC30	309756	20588	insertion
NC_081808.1	GC30	309756	25357	deletion
NC_081809.1	GC30	414238	25747	insertion
NC_081809.1	GC30	414238	32991	deletion
NC_081810.1	GC30	335297	22363	insertion
NC_081810.1	GC30	335297	28605	deletion
NC_081811.1	GC30	427827	28244	insertion
NC_081811.1	GC30	427827	35341	deletion
NC_081812.1	GC30	347027	23527	insertion
NC_081812.1	GC30	347027	29361	deletion
NC_081813.1	GC30	365789	21731	insertion
NC_081813.1	GC30	365789	29401	deletion
NC_081814.1	GC30	355360	23312	insertion
NC_081814.1	GC30	355360	28891	deletion
NC_081815.1	GC30	271050	16817	insertion
NC_081815.1	GC30	271050	21569	deletion
NC_081816.1	GC30	346046	21698	insertion
NC_081816.1	GC30	346046	27345	deletion
NC_081817.1	GC30	434694	28831	insertion
NC_081817.1	GC30	434694	35762	deletion
NC_081818.1	GC30	356705	22568	insertion
NC_081818.1	GC30	356705	28451	deletion
NC_081819.1	GC30	273604	16093	insertion
NC_081819.1	GC30	273604	20615	deletion
NC_081820.1	GC30	351351	21435	insertion
NC_081820.1	GC30	351351	28542	deletion
NC_081821.1	GC30	172284	10596	insertion
NC_081821.1	GC30	172284	12821	deletion
NC_081822.1	GC30	431895	28027	insertion
NC_081822.1	GC30	431895	35240	deletion
NC_081823.1	GC30	386597	23174	insertion
NC_081823.1	GC30	386597	29213	deletion
NC_007957.1	GC31	10	2	insertion
NC_007957.1	GC31	10	3	deletion
NC_012119.1	GC31	290	82	insertion
NC_012119.1	GC31	290	71	deletion
NC_081805.1	GC31	177875	10556	insertion
NC_081805.1	GC31	177875	13099	deletion
NC_081806.1	GC31	117437	6605	insertion
NC_081806.1	GC31	117437	7809	deletion
NC_081807.1	GC31	139451	7086	insertion
NC_081807.1	GC31	139451	9074	deletion
NC_081808.1	GC31	142247	8544	insertion
NC_081808.1	GC31	142247	10493	deletion
NC_081809.1	GC31	180520	9873	insertion
NC_081809.1	GC31	180520	12675	deletion
NC_081810.1	GC31	151109	8871	insertion
NC_081810.1	GC31	151109	11361	deletion
NC_081811.1	GC31	197891	11719	insertion
NC_081811.1	GC31	197891	14515	deletion
NC_081812.1	GC31	159695	9652	insertion
NC_081812.1	GC31	159695	12054	deletion
NC_081813.1	GC31	160637	8297	insertion
NC_081813.1	GC31	160637	11445	deletion
NC_081814.1	GC31	171221	9787	insertion
NC_081814.1	GC31	171221	12380	deletion
NC_081815.1	GC31	121185	6684	insertion
NC_081815.1	GC31	121185	8522	deletion
NC_081816.1	GC31	162936	8802	insertion
NC_081816.1	GC31	162936	11445	deletion
NC_081817.1	GC31	224743	13264	insertion
NC_081817.1	GC31	224743	16131	deletion
NC_081818.1	GC31	166568	9087	insertion
NC_081818.1	GC31	166568	11533	deletion
NC_081819.1	GC31	122958	6585	insertion
NC_081819.1	GC31	122958	8121	deletion
NC_081820.1	GC31	157058	8369	insertion
NC_081820.1	GC31	157058	11068	deletion
NC_081821.1	GC31	86738	4657	insertion
NC_081821.1	GC31	86738	5526	deletion
NC_081822.1	GC31	215718	12566	insertion
NC_081822.1	GC31	215718	15804	deletion
NC_081823.1	GC31	171496	9023	insertion
NC_081823.1	GC31	171496	11262	deletion
NC_007957.1	GC32	10	2	insertion
NC_007957.1	GC32	10	3	deletion
NC_012119.1	GC32	315	82	insertion
NC_012119.1	GC32	315	72	deletion
NC_081805.1	GC32	412168	28044	insertion
NC_081805.1	GC32	412168	34234	deletion
NC_081806.1	GC32	276600	16743	insertion
NC_081806.1	GC32	276600	20085	deletion
NC_081807.1	GC32	323150	18670	insertion
NC_081807.1	GC32	323150	24424	deletion
NC_081808.1	GC32	321486	21581	insertion
NC_081808.1	GC32	321486	26517	deletion
NC_081809.1	GC32	428841	26781	insertion
NC_081809.1	GC32	428841	34518	deletion
NC_081810.1	GC32	348317	23425	insertion
NC_081810.1	GC32	348317	29858	deletion
NC_081811.1	GC32	443345	29530	insertion
NC_081811.1	GC32	443345	36864	deletion
NC_081812.1	GC32	359869	24762	insertion
NC_081812.1	GC32	359869	30495	deletion
NC_081813.1	GC32	379621	22811	insertion
NC_081813.1	GC32	379621	30717	deletion
NC_081814.1	GC32	366360	24243	insertion
NC_081814.1	GC32	366360	29970	deletion
NC_081815.1	GC32	279684	17572	insertion
NC_081815.1	GC32	279684	22379	deletion
NC_081816.1	GC32	358208	22818	insertion
NC_081816.1	GC32	358208	28720	deletion
NC_081817.1	GC32	445743	29873	insertion
NC_081817.1	GC32	445743	36763	deletion
NC_081818.1	GC32	369896	23241	insertion
NC_081818.1	GC32	369896	29744	deletion
NC_081819.1	GC32	282992	16882	insertion
NC_081819.1	GC32	282992	21623	deletion
NC_081820.1	GC32	364073	22154	insertion
NC_081820.1	GC32	364073	29693	deletion
NC_081821.1	GC32	178729	11083	insertion
NC_081821.1	GC32	178729	13371	deletion
NC_081822.1	GC32	445248	29208	insertion
NC_081822.1	GC32	445248	36748	deletion
NC_081823.1	GC32	400367	24103	insertion
NC_081823.1	GC32	400367	30566	deletion
NC_007957.1	GC33	10	2	insertion
NC_007957.1	GC33	10	3	deletion
NC_012119.1	GC33	313	81	insertion
NC_012119.1	GC33	313	73	deletion
NC_081805.1	GC33	331900	21384	insertion
NC_081805.1	GC33	331900	26752	deletion
NC_081806.1	GC33	222033	12964	insertion
NC_081806.1	GC33	222033	15651	deletion
NC_081807.1	GC33	261365	14552	insertion
NC_081807.1	GC33	261365	18802	deletion
NC_081808.1	GC33	262143	16748	insertion
NC_081808.1	GC33	262143	20912	deletion
NC_081809.1	GC33	343755	20474	insertion
NC_081809.1	GC33	343755	26382	deletion
NC_081810.1	GC33	281681	17943	insertion
NC_081810.1	GC33	281681	23191	deletion
NC_081811.1	GC33	361970	22879	insertion
NC_081811.1	GC33	361970	28812	deletion
NC_081812.1	GC33	292245	18867	insertion
NC_081812.1	GC33	292245	23950	deletion
NC_081813.1	GC33	304289	17372	insertion
NC_081813.1	GC33	304289	23725	deletion
NC_081814.1	GC33	302832	18953	insertion
NC_081814.1	GC33	302832	23782	deletion
NC_081815.1	GC33	225444	13554	insertion
NC_081815.1	GC33	225444	17557	deletion
NC_081816.1	GC33	292420	17803	insertion
NC_081816.1	GC33	292420	22481	deletion
NC_081817.1	GC33	381265	24358	insertion
NC_081817.1	GC33	381265	30238	deletion
NC_081818.1	GC33	300726	17995	insertion
NC_081818.1	GC33	300726	23363	deletion
NC_081819.1	GC33	229753	12927	insertion
NC_081819.1	GC33	229753	16747	deletion
NC_081820.1	GC33	293909	17010	insertion
NC_081820.1	GC33	293909	22809	deletion
NC_081821.1	GC33	149092	8798	insertion
NC_081821.1	GC33	149092	10818	deletion
NC_081822.1	GC33	371314	23327	insertion
NC_081822.1	GC33	371314	29579	deletion
NC_081823.1	GC33	320950	18305	insertion
NC_081823.1	GC33	320950	23503	deletion
NC_007957.1	GC34	10	2	insertion
NC_007957.1	GC34	10	3	deletion
NC_012119.1	GC34	307	82	insertion
NC_012119.1	GC34	307	71	deletion
NC_081805.1	GC34	316229	17874	insertion
NC_081805.1	GC34	316229	22826	deletion
NC_081806.1	GC34	218485	10998	insertion
NC_081806.1	GC34	218485	13775	deletion
NC_081807.1	GC34	254102	12206	insertion
NC_081807.1	GC34	254102	16470	deletion
NC_081808.1	GC34	251593	14146	insertion
NC_081808.1	GC34	251593	17742	deletion
NC_081809.1	GC34	332415	17166	insertion
NC_081809.1	GC34	332415	23039	deletion
NC_081810.1	GC34	270519	15235	insertion
NC_081810.1	GC34	270519	19950	deletion
NC_081811.1	GC34	344279	19416	insertion
NC_081811.1	GC34	344279	25225	deletion
NC_081812.1	GC34	279588	15962	insertion
NC_081812.1	GC34	279588	20382	deletion
NC_081813.1	GC34	294130	14723	insertion
NC_081813.1	GC34	294130	20281	deletion
NC_081814.1	GC34	290146	16231	insertion
NC_081814.1	GC34	290146	20639	deletion
NC_081815.1	GC34	219566	11500	insertion
NC_081815.1	GC34	219566	15290	deletion
NC_081816.1	GC34	283693	14943	insertion
NC_081816.1	GC34	283693	19518	deletion
NC_081817.1	GC34	359840	20268	insertion
NC_081817.1	GC34	359840	25705	deletion
NC_081818.1	GC34	293578	15481	insertion
NC_081818.1	GC34	293578	20197	deletion
NC_081819.1	GC34	225035	10924	insertion
NC_081819.1	GC34	225035	14542	deletion
NC_081820.1	GC34	284938	14508	insertion
NC_081820.1	GC34	284938	19873	deletion
NC_081821.1	GC34	146948	7449	insertion
NC_081821.1	GC34	146948	9434	deletion
NC_081822.1	GC34	362378	19917	insertion
NC_081822.1	GC34	362378	25863	deletion
NC_081823.1	GC34	315706	15759	insertion
NC_081823.1	GC34	315706	20614	deletion
NC_007957.1	GC35	10	2	insertion
NC_007957.1	GC35	10	3	deletion
NC_012119.1	GC35	304	81	insertion
NC_012119.1	GC35	304	71	deletion
NC_081805.1	GC35	430777	29243	insertion
NC_081805.1	GC35	430777	36185	deletion
NC_081806.1	GC35	291807	17760	insertion
NC_081806.1	GC35	291807	21519	deletion
NC_081807.1	GC35	340097	20005	insertion
NC_081807.1	GC35	340097	25920	deletion
NC_081808.1	GC35	336819	22951	insertion
NC_081808.1	GC35	336819	28107	deletion
NC_081809.1	GC35	449832	28411	insertion
NC_081809.1	GC35	449832	36585	deletion
NC_081810.1	GC35	364930	24556	insertion
NC_081810.1	GC35	364930	31201	deletion
NC_081811.1	GC35	463966	31050	insertion
NC_081811.1	GC35	463966	39043	deletion
NC_081812.1	GC35	374520	26164	insertion
NC_081812.1	GC35	374520	32081	deletion
NC_081813.1	GC35	399882	24213	insertion
NC_081813.1	GC35	399882	32749	deletion
NC_081814.1	GC35	383194	25567	insertion
NC_081814.1	GC35	383194	31700	deletion
NC_081815.1	GC35	293131	18723	insertion
NC_081815.1	GC35	293131	23845	deletion
NC_081816.1	GC35	373615	23942	insertion
NC_081816.1	GC35	373615	30004	deletion
NC_081817.1	GC35	463691	31167	insertion
NC_081817.1	GC35	463691	38625	deletion
NC_081818.1	GC35	386942	24794	insertion
NC_081818.1	GC35	386942	31438	deletion
NC_081819.1	GC35	295196	17981	insertion
NC_081819.1	GC35	295196	22919	deletion
NC_081820.1	GC35	382140	23694	insertion
NC_081820.1	GC35	382140	31601	deletion
NC_081821.1	GC35	185354	11618	insertion
NC_081821.1	GC35	185354	14001	deletion
NC_081822.1	GC35	463505	30526	insertion
NC_081822.1	GC35	463505	38564	deletion
NC_081823.1	GC35	420962	25516	insertion
NC_081823.1	GC35	420962	32384	deletion
NC_007957.1	GC36	10	2	insertion
NC_007957.1	GC36	10	3	deletion
NC_012119.1	GC36	303	82	insertion
NC_012119.1	GC36	303	70	deletion
NC_081805.1	GC36	247859	14579	insertion
NC_081805.1	GC36	247859	18552	deletion
NC_081806.1	GC36	165775	8879	insertion
NC_081806.1	GC36	165775	10897	deletion
NC_081807.1	GC36	197114	10119	insertion
NC_081807.1	GC36	197114	13080	deletion
NC_081808.1	GC36	198667	11720	insertion
NC_081808.1	GC36	198667	14710	deletion
NC_081809.1	GC36	256224	13975	insertion
NC_081809.1	GC36	256224	18255	deletion
NC_081810.1	GC36	210388	12314	insertion
NC_081810.1	GC36	210388	16223	deletion
NC_081811.1	GC36	273026	16023	insertion
NC_081811.1	GC36	273026	20053	deletion
NC_081812.1	GC36	223322	13607	insertion
NC_081812.1	GC36	223322	17054	deletion
NC_081813.1	GC36	224874	11489	insertion
NC_081813.1	GC36	224874	15754	deletion
NC_081814.1	GC36	233188	13387	insertion
NC_081814.1	GC36	233188	17102	deletion
NC_081815.1	GC36	170331	9318	insertion
NC_081815.1	GC36	170331	12130	deletion
NC_081816.1	GC36	222653	12348	insertion
NC_081816.1	GC36	222653	15987	deletion
NC_081817.1	GC36	297999	17433	insertion
NC_081817.1	GC36	297999	21684	deletion
NC_081818.1	GC36	229561	12590	insertion
NC_081818.1	GC36	229561	16255	deletion
NC_081819.1	GC36	174279	8831	insertion
NC_081819.1	GC36	174279	11600	deletion
NC_081820.1	GC36	219508	11498	insertion
NC_081820.1	GC36	219508	15708	deletion
NC_081821.1	GC36	117858	6275	insertion
NC_081821.1	GC36	117858	7642	deletion
NC_081822.1	GC36	290386	16640	insertion
NC_081822.1	GC36	290386	21293	deletion
NC_081823.1	GC36	240956	12472	insertion
NC_081823.1	GC36	240956	16119	deletion
NC_007957.1	GC37	10	2	insertion
NC_007957.1	GC37	10	3	deletion
NC_012119.1	GC37	320	81	insertion
NC_012119.1	GC37	320	72	deletion
NC_081805.1	GC37	519822	38144	insertion
NC_081805.1	GC37	519822	46267	deletion
NC_081806.1	GC37	353185	23380	insertion
NC_081806.1	GC37	353185	27703	deletion
NC_081807.1	GC37	413766	26784	insertion
NC_081807.1	GC37	413766	33958	deletion
NC_081808.1	GC37	400618	29538	insertion
NC_081808.1	GC37	400618	35722	deletion
NC_081809.1	GC37	548422	37718	insertion
NC_081809.1	GC37	548422	47593	deletion
NC_081810.1	GC37	439566	32262	insertion
NC_081810.1	GC37	439566	40415	deletion
NC_081811.1	GC37	552985	39783	insertion
NC_081811.1	GC37	552985	49457	deletion
NC_081812.1	GC37	443599	33414	insertion
NC_081812.1	GC37	443599	40295	deletion
NC_081813.1	GC37	490677	32715	insertion
NC_081813.1	GC37	490677	43179	deletion
NC_081814.1	GC37	451952	32444	insertion
NC_081814.1	GC37	451952	39298	deletion
NC_081815.1	GC37	352737	24127	insertion
NC_081815.1	GC37	352737	30593	deletion
NC_081816.1	GC37	446764	30930	insertion
NC_081816.1	GC37	446764	38144	deletion
NC_081817.1	GC37	536034	38873	insertion
NC_081817.1	GC37	536034	47343	deletion
NC_081818.1	GC37	462429	32123	insertion
NC_081818.1	GC37	462429	40101	deletion
NC_081819.1	GC37	359295	23405	insertion
NC_081819.1	GC37	359295	29769	deletion
NC_081820.1	GC37	466516	31277	insertion
NC_081820.1	GC37	466516	41279	deletion
NC_081821.1	GC37	214608	14618	insertion
NC_081821.1	GC37	214608	17435	deletion
NC_081822.1	GC37	542830	38867	insertion
NC_081822.1	GC37	542830	47911	deletion
NC_081823.1	GC37	514970	34067	insertion
NC_081823.1	GC37	514970	42989	deletion
NC_007957.1	GC38	10	2	insertion
NC_007957.1	GC38	10	3	deletion
NC_012119.1	GC38	311	82	insertion
NC_012119.1	GC38	311	71	deletion
NC_081805.1	GC38	277412	17303	insertion
NC_081805.1	GC38	277412	21421	deletion
NC_081806.1	GC38	186240	10515	insertion
NC_081806.1	GC38	186240	12908	deletion
NC_081807.1	GC38	220207	11782	insertion
NC_081807.1	GC38	220207	15515	deletion
NC_081808.1	GC38	220747	13718	insertion
NC_081808.1	GC38	220747	17255	deletion
NC_081809.1	GC38	288044	16509	insertion
NC_081809.1	GC38	288044	21314	deletion
NC_081810.1	GC38	236999	14769	insertion
NC_081810.1	GC38	236999	18872	deletion
NC_081811.1	GC38	307004	18896	insertion
NC_081811.1	GC38	307004	23849	deletion
NC_081812.1	GC38	246086	15756	insertion
NC_081812.1	GC38	246086	19699	deletion
NC_081813.1	GC38	253358	14095	insertion
NC_081813.1	GC38	253358	19029	deletion
NC_081814.1	GC38	257455	15869	insertion
NC_081814.1	GC38	257455	19731	deletion
NC_081815.1	GC38	190460	11220	insertion
NC_081815.1	GC38	190460	14358	deletion
NC_081816.1	GC38	250064	14515	insertion
NC_081816.1	GC38	250064	18571	deletion
NC_081817.1	GC38	329891	20507	insertion
NC_081817.1	GC38	329891	25351	deletion
NC_081818.1	GC38	256352	15002	insertion
NC_081818.1	GC38	256352	19181	deletion
NC_081819.1	GC38	192519	10508	insertion
NC_081819.1	GC38	192519	13579	deletion
NC_081820.1	GC38	246130	13849	insertion
NC_081820.1	GC38	246130	18754	deletion
NC_081821.1	GC38	128550	7261	insertion
NC_081821.1	GC38	128550	8992	deletion
NC_081822.1	GC38	319782	19494	insertion
NC_081822.1	GC38	319782	24789	deletion
NC_081823.1	GC38	270924	14741	insertion
NC_081823.1	GC38	270924	18891	deletion
NC_007957.1	GC39	10	2	insertion
NC_007957.1	GC39	10	3	deletion
NC_012119.1	GC39	304	80	insertion
NC_012119.1	GC39	304	72	deletion
NC_081805.1	GC39	390880	25976	insertion
NC_081805.1	GC39	390880	32187	deletion
NC_081806.1	GC39	262756	15880	insertion
NC_081806.1	GC39	262756	18996	deletion
NC_081807.1	GC39	309737	17963	insertion
NC_081807.1	GC39	309737	23267	deletion
NC_081808.1	GC39	306116	20568	insertion
NC_081808.1	GC39	306116	25161	deletion
NC_081809.1	GC39	409054	25424	insertion
NC_081809.1	GC39	409054	32669	deletion
NC_081810.1	GC39	331592	21951	insertion
NC_081810.1	GC39	331592	27928	deletion
NC_081811.1	GC39	422535	27999	insertion
NC_081811.1	GC39	422535	34855	deletion
NC_081812.1	GC39	341336	23243	insertion
NC_081812.1	GC39	341336	28562	deletion
NC_081813.1	GC39	362246	21609	insertion
NC_081813.1	GC39	362246	29137	deletion
NC_081814.1	GC39	351894	23045	insertion
NC_081814.1	GC39	351894	28654	deletion
NC_081815.1	GC39	266930	16561	insertion
NC_081815.1	GC39	266930	21295	deletion
NC_081816.1	GC39	343132	21585	insertion
NC_081816.1	GC39	343132	27042	deletion
NC_081817.1	GC39	432276	28773	insertion
NC_081817.1	GC39	432276	35286	deletion
NC_081818.1	GC39	351468	22239	insertion
NC_081818.1	GC39	351468	28357	deletion
NC_081819.1	GC39	268947	15979	insertion
NC_081819.1	GC39	268947	20400	deletion
NC_081820.1	GC39	346851	21188	insertion
NC_081820.1	GC39	346851	28240	deletion
NC_081821.1	GC39	170596	10521	insertion
NC_081821.1	GC39	170596	12666	deletion
NC_081822.1	GC39	426361	27815	insertion
NC_081822.1	GC39	426361	34925	deletion
NC_081823.1	GC39	381197	22674	insertion
NC_081823.1	GC39	381197	28789	deletion
NC_007957.1	GC40	10	2	insertion
NC_007957.1	GC40	10	3	deletion
NC_012119.1	GC40	318	82	insertion
NC_012119.1	GC40	318	72	deletion
NC_081805.1	GC40	351547	23100	insertion
NC_081805.1	GC40	351547	28720	deletion
NC_081806.1	GC40	237290	13778	insertion
NC_081806.1	GC40	237290	16961	deletion
NC_081807.1	GC40	280659	15619	insertion
NC_081807.1	GC40	280659	20221	deletion
NC_081808.1	GC40	276972	18011	insertion
NC_081808.1	GC40	276972	22280	deletion
NC_081809.1	GC40	368175	22177	insertion
NC_081809.1	GC40	368175	28523	deletion
NC_081810.1	GC40	298597	19118	insertion
NC_081810.1	GC40	298597	24790	deletion
NC_081811.1	GC40	383406	24687	insertion
NC_081811.1	GC40	383406	30831	deletion
NC_081812.1	GC40	310462	20382	insertion
NC_081812.1	GC40	310462	25425	deletion
NC_081813.1	GC40	326603	18744	insertion
NC_081813.1	GC40	326603	25635	deletion
NC_081814.1	GC40	321329	20494	insertion
NC_081814.1	GC40	321329	25648	deletion
NC_081815.1	GC40	238913	14669	insertion
NC_081815.1	GC40	238913	18641	deletion
NC_081816.1	GC40	312630	19009	insertion
NC_081816.1	GC40	312630	24120	deletion
NC_081817.1	GC40	399170	25929	insertion
NC_081817.1	GC40	399170	31819	deletion
NC_081818.1	GC40	320386	19456	insertion
NC_081818.1	GC40	320386	24990	deletion
NC_081819.1	GC40	243802	13969	insertion
NC_081819.1	GC40	243802	17867	deletion
NC_081820.1	GC40	313357	18297	insertion
NC_081820.1	GC40	313357	24798	deletion
NC_081821.1	GC40	157067	9275	insertion
NC_081821.1	GC40	157067	11321	deletion
NC_081822.1	GC40	393494	25077	insertion
NC_081822.1	GC40	393494	31652	deletion
NC_081823.1	GC40	343002	19788	insertion
NC_081823.1	GC40	343002	25370	deletion
NC_007957.1	GC41	10	2	insertion
NC_007957.1	GC41	10	3	deletion
NC_012119.1	GC41	311	81	insertion
NC_012119.1	GC41	311	74	deletion
NC_081805.1	GC41	352182	22917	insertion
NC_081805.1	GC41	352182	28882	deletion
NC_081806.1	GC41	237623	13971	insertion
NC_081806.1	GC41	237623	17037	deletion
NC_081807.1	GC41	279002	15745	insertion
NC_081807.1	GC41	279002	20476	deletion
NC_081808.1	GC41	275908	17959	insertion
NC_081808.1	GC41	275908	22379	deletion
NC_081809.1	GC41	364827	22114	insertion
NC_081809.1	GC41	364827	28261	deletion
NC_081810.1	GC41	298269	19338	insertion
NC_081810.1	GC41	298269	24770	deletion
NC_081811.1	GC41	383752	24917	insertion
NC_081811.1	GC41	383752	31198	deletion
NC_081812.1	GC41	309458	20402	insertion
NC_081812.1	GC41	309458	25643	deletion
NC_081813.1	GC41	325366	18826	insertion
NC_081813.1	GC41	325366	25689	deletion
NC_081814.1	GC41	319949	20491	insertion
NC_081814.1	GC41	319949	25556	deletion
NC_081815.1	GC41	239882	14673	insertion
NC_081815.1	GC41	239882	18882	deletion
NC_081816.1	GC41	309559	18949	insertion
NC_081816.1	GC41	309559	24078	deletion
NC_081817.1	GC41	397404	26001	insertion
NC_081817.1	GC41	397404	32117	deletion
