2026-02-05 18:32:24.337 - INFO - ====================================================================================================
2026-02-05 18:32:24.337 - INFO -  Kmer丰度转VCF工具|Kmer Abundance to VCF Converter
2026-02-05 18:32:24.337 - INFO - ====================================================================================================
2026-02-05 18:32:24.337 - INFO - 输入文件|Input file: /share/org/YZWL/yzwl_lixg/project/21.野生大豆群体/05.所有样品/23.kmerGWAS_实验室流程/02.kmer2vcf/kmer_matrix_with_header.txt
2026-02-05 18:32:24.337 - INFO - 输出VCF|Output VCF: /share/org/YZWL/yzwl_lixg/project/21.野生大豆群体/05.所有样品/23.kmerGWAS_实验室流程/02.kmer2vcf/soybean_181_samples.vcf.gz
2026-02-05 18:32:24.337 - INFO - 样本数|Number of samples: 181
2026-02-05 18:32:24.351 - INFO - 运行模式|Running mode: 快速模式（单次遍历）|Fast mode (single pass)
2026-02-05 18:32:24.351 - INFO - 染色体数量|Chromosome count: 20
2026-02-05 18:32:24.351 - INFO - 
2026-02-05 18:32:24.351 - INFO - ====================================================================================================
2026-02-05 18:32:24.351 - INFO -  快速模式转换（单次遍历）|Fast Mode Conversion (Single Pass)
2026-02-05 18:32:24.351 - INFO - ====================================================================================================
2026-02-05 18:32:24.351 - INFO - 输入文件|Input file: /share/org/YZWL/yzwl_lixg/project/21.野生大豆群体/05.所有样品/23.kmerGWAS_实验室流程/02.kmer2vcf/kmer_matrix_with_header.txt
2026-02-05 18:32:24.351 - INFO - 输出VCF|Output VCF: /share/org/YZWL/yzwl_lixg/project/21.野生大豆群体/05.所有样品/23.kmerGWAS_实验室流程/02.kmer2vcf/soybean_181_samples.vcf.gz
2026-02-05 18:32:24.351 - INFO - 用户指定染色体数量|User-specified chromosome count: 20
2026-02-05 18:32:24.351 - INFO - 
2026-02-05 18:32:24.353 - INFO - 样本数量|Number of samples: 181
2026-02-05 18:32:24.353 - INFO - 预估kmer总数|Estimated total kmers: 17,341,634,442
2026-02-05 18:32:24.353 - INFO - 用户指定染色体数量|User-specified chromosome count: 20
2026-02-05 18:32:24.353 - INFO - 每条染色体平均长度|Average length per chromosome: 867,081,722
2026-02-05 18:32:24.353 - INFO - 
2026-02-05 18:32:24.353 - INFO - 开始转换数据行|Starting data line conversion...
2026-02-05 18:32:40.269 - INFO - 已处理|Processed: 1,000,000 kmers, 输出|output: 999,999
2026-02-05 23:43:05.051 - INFO - 已处理|Processed: 1,170,000,000 kmers, 输出|output: 1,169,999,999
2026-02-05 23:43:21.096 - INFO - 已处理|Processed: 1,171,000,000 kmers, 输出|output: 1,170,999,999
2026-02-05 23:43:37.143 - INFO - 已处理|Processed: 1,172,000,000 kmers, 输出|output: 1,171,999,999
2026-02-05 23:43:53.181 - INFO - 已处理|Processed: 1,173,000,000 kmers, 输出|output: 1,172,999,999
2026-02-05 23:44:09.219 - INFO - 已处理|Processed: 1,174,000,000 kmers, 输出|output: 1,173,999,999
2026-02-05 23:44:25.266 - INFO - 已处理|Processed: 1,175,000,000 kmers, 输出|output: 1,174,999,999
2026-02-05 23:44:41.313 - INFO - 已处理|Processed: 1,176,000,000 kmers, 输出|output: 1,175,999,999
2026-02-05 23:44:57.368 - INFO - 已处理|Processed: 1,177,000,000 kmers, 输出|output: 1,176,999,999
2026-02-05 23:45:13.414 - INFO - 已处理|Processed: 1,178,000,000 kmers, 输出|output: 1,177,999,999
2026-02-05 23:45:29.454 - INFO - 已处理|Processed: 1,179,000,000 kmers, 输出|output: 1,178,999,999
2026-02-05 23:45:45.507 - INFO - 已处理|Processed: 1,180,000,000 kmers, 输出|output: 1,179,999,999
2026-02-05 23:46:01.546 - INFO - 已处理|Processed: 1,181,000,000 kmers, 输出|output: 1,180,999,999
2026-02-05 23:46:17.585 - INFO - 已处理|Processed: 1,182,000,000 kmers, 输出|output: 1,181,999,999
2026-02-05 23:46:33.630 - INFO - 已处理|Processed: 1,183,000,000 kmers, 输出|output: 1,182,999,999
2026-02-05 23:46:49.667 - INFO - 已处理|Processed: 1,184,000,000 kmers, 输出|output: 1,183,999,999
2026-02-05 23:47:05.699 - INFO - 已处理|Processed: 1,185,000,000 kmers, 输出|output: 1,184,999,999
2026-02-05 23:47:21.742 - INFO - 已处理|Processed: 1,186,000,000 kmers, 输出|output: 1,185,999,999
2026-02-05 23:47:37.780 - INFO - 已处理|Processed: 1,187,000,000 kmers, 输出|output: 1,186,999,999
2026-02-05 23:47:53.825 - INFO - 已处理|Processed: 1,188,000,000 kmers, 输出|output: 1,187,999,999
2026-02-05 23:48:09.869 - INFO - 已处理|Processed: 1,189,000,000 kmers, 输出|output: 1,188,999,999
2026-02-05 23:48:25.905 - INFO - 已处理|Processed: 1,190,000,000 kmers, 输出|output: 1,189,999,999
2026-02-05 23:48:41.946 - INFO - 已处理|Processed: 1,191,000,000 kmers, 输出|output: 1,190,999,999
2026-02-05 23:48:57.984 - INFO - 已处理|Processed: 1,192,000,000 kmers, 输出|output: 1,191,999,999
2026-02-05 23:49:14.072 - INFO - 已处理|Processed: 1,193,000,000 kmers, 输出|output: 1,192,999,999
2026-02-05 23:49:30.097 - INFO - 已处理|Processed: 1,194,000,000 kmers, 输出|output: 1,193,999,999
2026-02-05 23:49:46.111 - INFO - 已处理|Processed: 1,195,000,000 kmers, 输出|output: 1,194,999,999
2026-02-05 23:50:02.145 - INFO - 已处理|Processed: 1,196,000,000 kmers, 输出|output: 1,195,999,999
2026-02-05 23:50:18.187 - INFO - 已处理|Processed: 1,197,000,000 kmers, 输出|output: 1,196,999,999
2026-02-05 23:50:34.227 - INFO - 已处理|Processed: 1,198,000,000 kmers, 输出|output: 1,197,999,999
2026-02-05 23:50:50.273 - INFO - 已处理|Processed: 1,199,000,000 kmers, 输出|output: 1,198,999,999
2026-02-05 23:51:06.311 - INFO - 已处理|Processed: 1,200,000,000 kmers, 输出|output: 1,199,999,999
2026-02-05 23:51:22.353 - INFO - 已处理|Processed: 1,201,000,000 kmers, 输出|output: 1,200,999,999
2026-02-05 23:51:38.393 - INFO - 已处理|Processed: 1,202,000,000 kmers, 输出|output: 1,201,999,999
2026-02-05 23:51:54.433 - INFO - 已处理|Processed: 1,203,000,000 kmers, 输出|output: 1,202,999,999
2026-02-05 23:52:10.473 - INFO - 已处理|Processed: 1,204,000,000 kmers, 输出|output: 1,203,999,999
2026-02-05 23:52:26.532 - INFO - 已处理|Processed: 1,205,000,000 kmers, 输出|output: 1,204,999,999
2026-02-05 23:52:42.574 - INFO - 已处理|Processed: 1,206,000,000 kmers, 输出|output: 1,205,999,999
2026-02-05 23:52:58.622 - INFO - 已处理|Processed: 1,207,000,000 kmers, 输出|output: 1,206,999,999
2026-02-05 23:53:14.676 - INFO - 已处理|Processed: 1,208,000,000 kmers, 输出|output: 1,207,999,999
2026-02-05 23:53:30.729 - INFO - 已处理|Processed: 1,209,000,000 kmers, 输出|output: 1,208,999,999
2026-02-05 23:53:46.779 - INFO - 已处理|Processed: 1,210,000,000 kmers, 输出|output: 1,209,999,999
2026-02-05 23:54:02.823 - INFO - 已处理|Processed: 1,211,000,000 kmers, 输出|output: 1,210,999,999
2026-02-05 23:54:18.872 - INFO - 已处理|Processed: 1,212,000,000 kmers, 输出|output: 1,211,999,999
2026-02-05 23:54:34.931 - INFO - 已处理|Processed: 1,213,000,000 kmers, 输出|output: 1,212,999,999
2026-02-05 23:54:50.981 - INFO - 已处理|Processed: 1,214,000,000 kmers, 输出|output: 1,213,999,999
2026-02-05 23:55:07.022 - INFO - 已处理|Processed: 1,215,000,000 kmers, 输出|output: 1,214,999,999
2026-02-05 23:55:23.067 - INFO - 已处理|Processed: 1,216,000,000 kmers, 输出|output: 1,215,999,999
2026-02-05 23:55:39.130 - INFO - 已处理|Processed: 1,217,000,000 kmers, 输出|output: 1,216,999,999
2026-02-05 23:55:55.182 - INFO - 已处理|Processed: 1,218,000,000 kmers, 输出|output: 1,217,999,999
2026-02-05 23:56:11.236 - INFO - 已处理|Processed: 1,219,000,000 kmers, 输出|output: 1,218,999,999
2026-02-05 23:56:27.276 - INFO - 已处理|Processed: 1,220,000,000 kmers, 输出|output: 1,219,999,999
2026-02-05 23:56:46.767 - INFO - 已处理|Processed: 1,221,000,000 kmers, 输出|output: 1,220,999,999
2026-02-05 23:57:02.798 - INFO - 已处理|Processed: 1,222,000,000 kmers, 输出|output: 1,221,999,999
2026-02-05 23:57:18.837 - INFO - 已处理|Processed: 1,223,000,000 kmers, 输出|output: 1,222,999,999
2026-02-05 23:57:34.880 - INFO - 已处理|Processed: 1,224,000,000 kmers, 输出|output: 1,223,999,999
2026-02-05 23:57:50.923 - INFO - 已处理|Processed: 1,225,000,000 kmers, 输出|output: 1,224,999,999
2026-02-05 23:58:06.965 - INFO - 已处理|Processed: 1,226,000,000 kmers, 输出|output: 1,225,999,999
2026-02-05 23:58:22.996 - INFO - 已处理|Processed: 1,227,000,000 kmers, 输出|output: 1,226,999,999
2026-02-05 23:58:39.042 - INFO - 已处理|Processed: 1,228,000,000 kmers, 输出|output: 1,227,999,999
2026-02-05 23:58:55.082 - INFO - 已处理|Processed: 1,229,000,000 kmers, 输出|output: 1,228,999,999
2026-02-05 23:59:11.121 - INFO - 已处理|Processed: 1,230,000,000 kmers, 输出|output: 1,229,999,999
2026-02-05 23:59:27.166 - INFO - 已处理|Processed: 1,231,000,000 kmers, 输出|output: 1,230,999,999
2026-02-05 23:59:43.210 - INFO - 已处理|Processed: 1,232,000,000 kmers, 输出|output: 1,231,999,999
2026-02-05 23:59:59.252 - INFO - 已处理|Processed: 1,233,000,000 kmers, 输出|output: 1,232,999,999
2026-02-06 00:00:15.289 - INFO - 已处理|Processed: 1,234,000,000 kmers, 输出|output: 1,233,999,999
2026-02-06 00:00:31.335 - INFO - 已处理|Processed: 1,235,000,000 kmers, 输出|output: 1,234,999,999
2026-02-06 00:00:47.378 - INFO - 已处理|Processed: 1,236,000,000 kmers, 输出|output: 1,235,999,999
2026-02-06 00:01:03.422 - INFO - 已处理|Processed: 1,237,000,000 kmers, 输出|output: 1,236,999,999
2026-02-06 00:01:19.466 - INFO - 已处理|Processed: 1,238,000,000 kmers, 输出|output: 1,237,999,999
2026-02-06 00:01:35.565 - INFO - 已处理|Processed: 1,239,000,000 kmers, 输出|output: 1,238,999,999
2026-02-06 00:01:51.608 - INFO - 已处理|Processed: 1,240,000,000 kmers, 输出|output: 1,239,999,999
2026-02-06 00:02:07.655 - INFO - 已处理|Processed: 1,241,000,000 kmers, 输出|output: 1,240,999,999
2026-02-06 00:02:23.707 - INFO - 已处理|Processed: 1,242,000,000 kmers, 输出|output: 1,241,999,999
2026-02-06 00:02:39.772 - INFO - 已处理|Processed: 1,243,000,000 kmers, 输出|output: 1,242,999,999
2026-02-06 00:02:55.857 - INFO - 已处理|Processed: 1,244,000,000 kmers, 输出|output: 1,243,999,999
2026-02-06 00:03:11.901 - INFO - 已处理|Processed: 1,245,000,000 kmers, 输出|output: 1,244,999,999
2026-02-06 00:03:27.952 - INFO - 已处理|Processed: 1,246,000,000 kmers, 输出|output: 1,245,999,999
2026-02-06 00:03:43.999 - INFO - 已处理|Processed: 1,247,000,000 kmers, 输出|output: 1,246,999,999
2026-02-06 00:04:00.042 - INFO - 已处理|Processed: 1,248,000,000 kmers, 输出|output: 1,247,999,999
2026-02-06 00:04:16.089 - INFO - 已处理|Processed: 1,249,000,000 kmers, 输出|output: 1,248,999,999
2026-02-06 00:04:32.244 - INFO - 已处理|Processed: 1,250,000,000 kmers, 输出|output: 1,249,999,999
2026-02-06 00:04:48.301 - INFO - 已处理|Processed: 1,251,000,000 kmers, 输出|output: 1,250,999,999
2026-02-06 00:05:04.356 - INFO - 已处理|Processed: 1,252,000,000 kmers, 输出|output: 1,251,999,999
2026-02-06 00:05:20.387 - INFO - 已处理|Processed: 1,253,000,000 kmers, 输出|output: 1,252,999,999
2026-02-06 00:05:36.414 - INFO - 已处理|Processed: 1,254,000,000 kmers, 输出|output: 1,253,999,999
2026-02-06 00:05:52.444 - INFO - 已处理|Processed: 1,255,000,000 kmers, 输出|output: 1,254,999,999
2026-02-06 00:06:08.479 - INFO - 已处理|Processed: 1,256,000,000 kmers, 输出|output: 1,255,999,999
2026-02-06 00:06:24.512 - INFO - 已处理|Processed: 1,257,000,000 kmers, 输出|output: 1,256,999,999
2026-02-06 00:06:40.535 - INFO - 已处理|Processed: 1,258,000,000 kmers, 输出|output: 1,257,999,999
2026-02-06 00:06:56.571 - INFO - 已处理|Processed: 1,259,000,000 kmers, 输出|output: 1,258,999,999
2026-02-06 00:07:12.603 - INFO - 已处理|Processed: 1,260,000,000 kmers, 输出|output: 1,259,999,999
2026-02-06 00:07:28.647 - INFO - 已处理|Processed: 1,261,000,000 kmers, 输出|output: 1,260,999,999
2026-02-06 00:07:44.691 - INFO - 已处理|Processed: 1,262,000,000 kmers, 输出|output: 1,261,999,999
2026-02-06 00:08:00.736 - INFO - 已处理|Processed: 1,263,000,000 kmers, 输出|output: 1,262,999,999
2026-02-06 00:08:16.782 - INFO - 已处理|Processed: 1,264,000,000 kmers, 输出|output: 1,263,999,999
2026-02-06 00:08:32.826 - INFO - 已处理|Processed: 1,265,000,000 kmers, 输出|output: 1,264,999,999
2026-02-06 00:08:48.892 - INFO - 已处理|Processed: 1,266,000,000 kmers, 输出|output: 1,265,999,999
2026-02-06 00:09:04.945 - INFO - 已处理|Processed: 1,267,000,000 kmers, 输出|output: 1,266,999,999
2026-02-06 00:09:20.997 - INFO - 已处理|Processed: 1,268,000,000 kmers, 输出|output: 1,267,999,999
2026-02-06 00:09:37.053 - INFO - 已处理|Processed: 1,269,000,000 kmers, 输出|output: 1,268,999,999
2026-02-06 00:09:53.128 - INFO - 已处理|Processed: 1,270,000,000 kmers, 输出|output: 1,269,999,999
2026-02-06 00:10:09.221 - INFO - 已处理|Processed: 1,271,000,000 kmers, 输出|output: 1,270,999,999
2026-02-06 00:10:25.284 - INFO - 已处理|Processed: 1,272,000,000 kmers, 输出|output: 1,271,999,999
2026-02-06 00:10:41.344 - INFO - 已处理|Processed: 1,273,000,000 kmers, 输出|output: 1,272,999,999
2026-02-06 00:10:57.400 - INFO - 已处理|Processed: 1,274,000,000 kmers, 输出|output: 1,273,999,999
2026-02-06 00:11:13.695 - INFO - 已处理|Processed: 1,275,000,000 kmers, 输出|output: 1,274,999,999
2026-02-06 00:11:29.750 - INFO - 已处理|Processed: 1,276,000,000 kmers, 输出|output: 1,275,999,999
2026-02-06 00:11:45.811 - INFO - 已处理|Processed: 1,277,000,000 kmers, 输出|output: 1,276,999,999
2026-02-06 00:12:02.202 - INFO - 已处理|Processed: 1,278,000,000 kmers, 输出|output: 1,277,999,999
2026-02-06 00:12:18.265 - INFO - 已处理|Processed: 1,279,000,000 kmers, 输出|output: 1,278,999,999
2026-02-06 00:12:34.328 - INFO - 已处理|Processed: 1,280,000,000 kmers, 输出|output: 1,279,999,999
2026-02-06 00:12:50.394 - INFO - 已处理|Processed: 1,281,000,000 kmers, 输出|output: 1,280,999,999
2026-02-06 00:13:06.415 - INFO - 已处理|Processed: 1,282,000,000 kmers, 输出|output: 1,281,999,999
2026-02-06 00:13:22.472 - INFO - 已处理|Processed: 1,283,000,000 kmers, 输出|output: 1,282,999,999
2026-02-06 00:13:38.521 - INFO - 已处理|Processed: 1,284,000,000 kmers, 输出|output: 1,283,999,999
2026-02-06 00:13:54.578 - INFO - 已处理|Processed: 1,285,000,000 kmers, 输出|output: 1,284,999,999
2026-02-06 00:14:10.641 - INFO - 已处理|Processed: 1,286,000,000 kmers, 输出|output: 1,285,999,999
2026-02-06 00:14:26.703 - INFO - 已处理|Processed: 1,287,000,000 kmers, 输出|output: 1,286,999,999
2026-02-06 00:14:42.757 - INFO - 已处理|Processed: 1,288,000,000 kmers, 输出|output: 1,287,999,999
2026-02-06 00:14:58.809 - INFO - 已处理|Processed: 1,289,000,000 kmers, 输出|output: 1,288,999,999
2026-02-06 00:15:14.856 - INFO - 已处理|Processed: 1,290,000,000 kmers, 输出|output: 1,289,999,999
2026-02-06 00:15:30.914 - INFO - 已处理|Processed: 1,291,000,000 kmers, 输出|output: 1,290,999,999
2026-02-06 00:15:46.971 - INFO - 已处理|Processed: 1,292,000,000 kmers, 输出|output: 1,291,999,999
2026-02-06 00:16:03.029 - INFO - 已处理|Processed: 1,293,000,000 kmers, 输出|output: 1,292,999,999
2026-02-06 00:16:19.087 - INFO - 已处理|Processed: 1,294,000,000 kmers, 输出|output: 1,293,999,999
2026-02-06 00:16:35.147 - INFO - 已处理|Processed: 1,295,000,000 kmers, 输出|output: 1,294,999,999
2026-02-06 00:16:51.212 - INFO - 已处理|Processed: 1,296,000,000 kmers, 输出|output: 1,295,999,999
2026-02-06 00:17:07.272 - INFO - 已处理|Processed: 1,297,000,000 kmers, 输出|output: 1,296,999,999
2026-02-06 00:17:23.329 - INFO - 已处理|Processed: 1,298,000,000 kmers, 输出|output: 1,297,999,999
2026-02-06 00:17:39.386 - INFO - 已处理|Processed: 1,299,000,000 kmers, 输出|output: 1,298,999,999
2026-02-06 00:17:55.442 - INFO - 已处理|Processed: 1,300,000,000 kmers, 输出|output: 1,299,999,999
2026-02-06 00:18:11.498 - INFO - 已处理|Processed: 1,301,000,000 kmers, 输出|output: 1,300,999,999
2026-02-06 00:18:27.563 - INFO - 已处理|Processed: 1,302,000,000 kmers, 输出|output: 1,301,999,999
2026-02-06 00:18:43.627 - INFO - 已处理|Processed: 1,303,000,000 kmers, 输出|output: 1,302,999,999
2026-02-06 00:18:59.697 - INFO - 已处理|Processed: 1,304,000,000 kmers, 输出|output: 1,303,999,999
2026-02-06 00:19:15.762 - INFO - 已处理|Processed: 1,305,000,000 kmers, 输出|output: 1,304,999,999
2026-02-06 00:19:31.825 - INFO - 已处理|Processed: 1,306,000,000 kmers, 输出|output: 1,305,999,999
2026-02-06 00:19:47.889 - INFO - 已处理|Processed: 1,307,000,000 kmers, 输出|output: 1,306,999,999
2026-02-06 00:20:03.943 - INFO - 已处理|Processed: 1,308,000,000 kmers, 输出|output: 1,307,999,999
2026-02-06 00:20:19.999 - INFO - 已处理|Processed: 1,309,000,000 kmers, 输出|output: 1,308,999,999
2026-02-06 00:20:36.064 - INFO - 已处理|Processed: 1,310,000,000 kmers, 输出|output: 1,309,999,999
2026-02-06 00:20:52.118 - INFO - 已处理|Processed: 1,311,000,000 kmers, 输出|output: 1,310,999,999
2026-02-06 00:21:08.186 - INFO - 已处理|Processed: 1,312,000,000 kmers, 输出|output: 1,311,999,999
2026-02-06 00:21:24.238 - INFO - 已处理|Processed: 1,313,000,000 kmers, 输出|output: 1,312,999,999
2026-02-06 00:21:40.295 - INFO - 已处理|Processed: 1,314,000,000 kmers, 输出|output: 1,313,999,999
2026-02-06 00:21:56.353 - INFO - 已处理|Processed: 1,315,000,000 kmers, 输出|output: 1,314,999,999
2026-02-06 00:22:12.387 - INFO - 已处理|Processed: 1,316,000,000 kmers, 输出|output: 1,315,999,999
2026-02-06 00:22:28.427 - INFO - 已处理|Processed: 1,317,000,000 kmers, 输出|output: 1,316,999,999
2026-02-06 00:22:44.466 - INFO - 已处理|Processed: 1,318,000,000 kmers, 输出|output: 1,317,999,999
2026-02-06 00:23:00.499 - INFO - 已处理|Processed: 1,319,000,000 kmers, 输出|output: 1,318,999,999
2026-02-06 00:23:16.537 - INFO - 已处理|Processed: 1,320,000,000 kmers, 输出|output: 1,319,999,999
2026-02-06 00:23:32.576 - INFO - 已处理|Processed: 1,321,000,000 kmers, 输出|output: 1,320,999,999
2026-02-06 00:23:48.610 - INFO - 已处理|Processed: 1,322,000,000 kmers, 输出|output: 1,321,999,999
2026-02-06 00:24:04.648 - INFO - 已处理|Processed: 1,323,000,000 kmers, 输出|output: 1,322,999,999
2026-02-06 00:24:20.685 - INFO - 已处理|Processed: 1,324,000,000 kmers, 输出|output: 1,323,999,999
2026-02-06 00:24:36.727 - INFO - 已处理|Processed: 1,325,000,000 kmers, 输出|output: 1,324,999,999
2026-02-06 00:24:52.766 - INFO - 已处理|Processed: 1,326,000,000 kmers, 输出|output: 1,325,999,999
2026-02-06 00:25:08.806 - INFO - 已处理|Processed: 1,327,000,000 kmers, 输出|output: 1,326,999,999
2026-02-06 00:25:24.842 - INFO - 已处理|Processed: 1,328,000,000 kmers, 输出|output: 1,327,999,999
2026-02-06 00:25:40.887 - INFO - 已处理|Processed: 1,329,000,000 kmers, 输出|output: 1,328,999,999
2026-02-06 00:25:56.905 - INFO - 已处理|Processed: 1,330,000,000 kmers, 输出|output: 1,329,999,999
2026-02-06 00:26:12.937 - INFO - 已处理|Processed: 1,331,000,000 kmers, 输出|output: 1,330,999,999
2026-02-06 00:26:28.963 - INFO - 已处理|Processed: 1,332,000,000 kmers, 输出|output: 1,331,999,999
2026-02-06 00:26:44.985 - INFO - 已处理|Processed: 1,333,000,000 kmers, 输出|output: 1,332,999,999
2026-02-06 00:27:01.031 - INFO - 已处理|Processed: 1,334,000,000 kmers, 输出|output: 1,333,999,999
2026-02-06 00:27:17.077 - INFO - 已处理|Processed: 1,335,000,000 kmers, 输出|output: 1,334,999,999
2026-02-06 00:27:33.114 - INFO - 已处理|Processed: 1,336,000,000 kmers, 输出|output: 1,335,999,999
2026-02-06 00:27:49.152 - INFO - 已处理|Processed: 1,337,000,000 kmers, 输出|output: 1,336,999,999
2026-02-06 00:28:05.191 - INFO - 已处理|Processed: 1,338,000,000 kmers, 输出|output: 1,337,999,999
2026-02-06 00:28:21.236 - INFO - 已处理|Processed: 1,339,000,000 kmers, 输出|output: 1,338,999,999
2026-02-06 00:28:37.273 - INFO - 已处理|Processed: 1,340,000,000 kmers, 输出|output: 1,339,999,999
2026-02-06 00:28:53.312 - INFO - 已处理|Processed: 1,341,000,000 kmers, 输出|output: 1,340,999,999
2026-02-06 00:29:09.356 - INFO - 已处理|Processed: 1,342,000,000 kmers, 输出|output: 1,341,999,999
2026-02-06 00:29:25.400 - INFO - 已处理|Processed: 1,343,000,000 kmers, 输出|output: 1,342,999,999
2026-02-06 00:29:41.449 - INFO - 已处理|Processed: 1,344,000,000 kmers, 输出|output: 1,343,999,999
2026-02-06 00:29:57.499 - INFO - 已处理|Processed: 1,345,000,000 kmers, 输出|output: 1,344,999,999
2026-02-06 00:30:13.537 - INFO - 已处理|Processed: 1,346,000,000 kmers, 输出|output: 1,345,999,999
2026-02-06 00:30:29.589 - INFO - 已处理|Processed: 1,347,000,000 kmers, 输出|output: 1,346,999,999
2026-02-06 00:30:45.639 - INFO - 已处理|Processed: 1,348,000,000 kmers, 输出|output: 1,347,999,999
2026-02-06 00:31:01.681 - INFO - 已处理|Processed: 1,349,000,000 kmers, 输出|output: 1,348,999,999
2026-02-06 00:31:17.717 - INFO - 已处理|Processed: 1,350,000,000 kmers, 输出|output: 1,349,999,999
2026-02-06 00:31:33.755 - INFO - 已处理|Processed: 1,351,000,000 kmers, 输出|output: 1,350,999,999
2026-02-06 00:31:49.799 - INFO - 已处理|Processed: 1,352,000,000 kmers, 输出|output: 1,351,999,999
2026-02-06 00:32:05.837 - INFO - 已处理|Processed: 1,353,000,000 kmers, 输出|output: 1,352,999,999
2026-02-06 00:32:21.882 - INFO - 已处理|Processed: 1,354,000,000 kmers, 输出|output: 1,353,999,999
2026-02-06 00:32:37.908 - INFO - 已处理|Processed: 1,355,000,000 kmers, 输出|output: 1,354,999,999
2026-02-06 00:32:53.941 - INFO - 已处理|Processed: 1,356,000,000 kmers, 输出|output: 1,355,999,999
2026-02-06 00:33:09.969 - INFO - 已处理|Processed: 1,357,000,000 kmers, 输出|output: 1,356,999,999
2026-02-06 00:33:26.002 - INFO - 已处理|Processed: 1,358,000,000 kmers, 输出|output: 1,357,999,999
2026-02-06 00:33:42.017 - INFO - 已处理|Processed: 1,359,000,000 kmers, 输出|output: 1,358,999,999
2026-02-06 00:33:58.042 - INFO - 已处理|Processed: 1,360,000,000 kmers, 输出|output: 1,359,999,999
2026-02-06 00:34:14.083 - INFO - 已处理|Processed: 1,361,000,000 kmers, 输出|output: 1,360,999,999
2026-02-06 00:34:30.126 - INFO - 已处理|Processed: 1,362,000,000 kmers, 输出|output: 1,361,999,999
2026-02-06 00:34:46.247 - INFO - 已处理|Processed: 1,363,000,000 kmers, 输出|output: 1,362,999,999
2026-02-06 00:35:02.289 - INFO - 已处理|Processed: 1,364,000,000 kmers, 输出|output: 1,363,999,999
2026-02-06 00:35:18.328 - INFO - 已处理|Processed: 1,365,000,000 kmers, 输出|output: 1,364,999,999
2026-02-06 00:35:34.368 - INFO - 已处理|Processed: 1,366,000,000 kmers, 输出|output: 1,365,999,999
2026-02-06 00:35:50.418 - INFO - 已处理|Processed: 1,367,000,000 kmers, 输出|output: 1,366,999,999
2026-02-06 00:36:06.439 - INFO - 已处理|Processed: 1,368,000,000 kmers, 输出|output: 1,367,999,999
2026-02-06 00:36:22.461 - INFO - 已处理|Processed: 1,369,000,000 kmers, 输出|output: 1,368,999,999
2026-02-06 00:36:38.490 - INFO - 已处理|Processed: 1,370,000,000 kmers, 输出|output: 1,369,999,999
2026-02-06 00:36:54.528 - INFO - 已处理|Processed: 1,371,000,000 kmers, 输出|output: 1,370,999,999
2026-02-06 00:37:10.569 - INFO - 已处理|Processed: 1,372,000,000 kmers, 输出|output: 1,371,999,999
2026-02-06 00:37:26.587 - INFO - 已处理|Processed: 1,373,000,000 kmers, 输出|output: 1,372,999,999
2026-02-06 00:37:42.620 - INFO - 已处理|Processed: 1,374,000,000 kmers, 输出|output: 1,373,999,999
2026-02-06 00:37:58.661 - INFO - 已处理|Processed: 1,375,000,000 kmers, 输出|output: 1,374,999,999
