2026-01-18 10:32:24.852 - INFO - ============================================================
2026-01-18 10:32:24.853 - INFO - 开始KMERIA完整分析流程|Starting KMERIA complete analysis pipeline
2026-01-18 10:32:24.853 - INFO - ============================================================
2026-01-18 10:32:24.853 - INFO - ============================================================
2026-01-18 10:32:24.853 - INFO - 执行步骤|Executing step: COUNT
2026-01-18 10:32:24.853 - INFO - ============================================================
2026-01-18 10:32:24.853 - INFO - 开始k-mer计数|Starting k-mer counting
2026-01-18 10:32:24.853 - INFO - 样本数量|Sample count: 181
2026-01-18 14:07:19.032 - INFO - 已处理|Processed: 30.00M 行|lines
2026-01-18 14:07:55.077 - INFO - 已处理|Processed: 40.00M 行|lines
2026-01-18 14:08:31.469 - INFO - 已处理|Processed: 50.00M 行|lines
2026-01-18 14:09:08.175 - INFO - 已处理|Processed: 60.00M 行|lines
2026-01-18 14:09:43.429 - INFO - 已处理|Processed: 70.00M 行|lines
2026-01-18 14:10:20.650 - INFO - 已处理|Processed: 80.00M 行|lines
2026-01-18 14:10:58.425 - INFO - 已处理|Processed: 90.00M 行|lines
2026-01-18 14:11:33.793 - INFO - 已处理|Processed: 100.00M 行|lines
2026-01-18 14:12:12.439 - INFO - 已处理|Processed: 110.00M 行|lines
2026-01-18 14:12:47.856 - INFO - 已处理|Processed: 120.00M 行|lines
2026-01-18 14:13:23.284 - INFO - 已处理|Processed: 130.00M 行|lines
2026-01-18 14:14:02.793 - INFO - 已处理|Processed: 140.00M 行|lines
2026-01-18 14:14:38.223 - INFO - 已处理|Processed: 150.00M 行|lines
2026-01-18 14:15:13.670 - INFO - 已处理|Processed: 160.00M 行|lines
2026-01-18 14:15:49.094 - INFO - 已处理|Processed: 170.00M 行|lines
2026-01-18 14:16:29.650 - INFO - 已处理|Processed: 180.00M 行|lines
2026-01-18 14:17:05.083 - INFO - 已处理|Processed: 190.00M 行|lines
2026-01-18 14:17:40.564 - INFO - 已处理|Processed: 200.00M 行|lines
2026-01-18 14:18:16.140 - INFO - 已处理|Processed: 210.00M 行|lines
2026-01-18 14:18:58.104 - INFO - 已处理|Processed: 220.00M 行|lines
2026-01-18 14:19:33.690 - INFO - 已处理|Processed: 230.00M 行|lines
2026-01-18 14:20:09.281 - INFO - 已处理|Processed: 240.00M 行|lines
2026-01-18 14:20:44.852 - INFO - 已处理|Processed: 250.00M 行|lines
2026-01-18 14:21:20.372 - INFO - 已处理|Processed: 260.00M 行|lines
2026-01-18 14:22:03.925 - INFO - 已处理|Processed: 270.00M 行|lines
2026-01-18 14:22:39.452 - INFO - 已处理|Processed: 280.00M 行|lines
2026-01-18 14:23:15.018 - INFO - 已处理|Processed: 290.00M 行|lines
2026-01-18 14:23:50.599 - INFO - 已处理|Processed: 300.00M 行|lines
2026-01-18 14:24:26.181 - INFO - 已处理|Processed: 310.00M 行|lines
2026-01-18 14:25:01.754 - INFO - 已处理|Processed: 320.00M 行|lines
2026-01-18 14:25:37.305 - INFO - 已处理|Processed: 330.00M 行|lines
2026-01-18 14:26:22.913 - INFO - 已处理|Processed: 340.00M 行|lines
2026-01-18 14:26:37.753 - INFO - SAM文件读取完成|SAM file reading completed: 344.17M 行|lines, 2000000 k-mers
2026-01-18 14:27:15.726 - INFO - BWA比对及过滤完成|BWA alignment and filtering completed: 6.76M filtered hits (保留率|retention: 100.0%)
2026-01-18 14:27:48.922 - INFO - 批次10过滤完成|Batch 10 filtering completed
2026-01-18 14:27:48.922 - INFO - ============================================================
2026-01-18 14:27:48.922 - INFO - 处理批次|Processing batch 11/39
2026-01-18 14:27:48.922 - INFO - 批次文件|Batch file: output/07_post_gwas_bwa/batches/batch_011.fa
2026-01-18 14:27:48.922 - INFO - ============================================================
2026-01-18 14:27:48.922 - INFO - 运行BWA mem|Running BWA mem
2026-01-18 14:29:12.376 - INFO - BWA mem比对完成|BWA mem alignment completed (批次|batch 11)
2026-01-18 14:29:12.377 - INFO - 应用智能过滤并转换输出格式（流式处理）|Applying smart filtering and converting output format (stream processing)
2026-01-18 14:29:12.377 - INFO - AS阈值|AS threshold: AS_ratio = 0.95
2026-01-18 14:29:47.459 - INFO - 已处理|Processed: 10.00M 行|lines
2026-01-18 14:30:22.340 - INFO - 已处理|Processed: 20.00M 行|lines
2026-01-18 14:30:57.368 - INFO - 已处理|Processed: 30.00M 行|lines
2026-01-18 14:31:32.448 - INFO - 已处理|Processed: 40.00M 行|lines
2026-01-18 14:32:07.604 - INFO - 已处理|Processed: 50.00M 行|lines
2026-01-18 14:32:42.794 - INFO - 已处理|Processed: 60.00M 行|lines
2026-01-18 14:33:17.960 - INFO - 已处理|Processed: 70.00M 行|lines
2026-01-18 14:33:55.193 - INFO - 已处理|Processed: 80.00M 行|lines
2026-01-18 14:34:33.026 - INFO - 已处理|Processed: 90.00M 行|lines
2026-01-18 14:35:08.304 - INFO - 已处理|Processed: 100.00M 行|lines
2026-01-18 14:35:43.637 - INFO - 已处理|Processed: 110.00M 行|lines
2026-01-18 14:36:22.299 - INFO - 已处理|Processed: 120.00M 行|lines
2026-01-18 14:36:57.747 - INFO - 已处理|Processed: 130.00M 行|lines
2026-01-18 14:37:37.309 - INFO - 已处理|Processed: 140.00M 行|lines
2026-01-18 14:38:12.723 - INFO - 已处理|Processed: 150.00M 行|lines
2026-01-18 14:38:48.151 - INFO - 已处理|Processed: 160.00M 行|lines
2026-01-18 14:39:23.627 - INFO - 已处理|Processed: 170.00M 行|lines
2026-01-18 14:40:04.244 - INFO - 已处理|Processed: 180.00M 行|lines
2026-01-18 14:40:39.691 - INFO - 已处理|Processed: 190.00M 行|lines
2026-01-18 14:41:15.184 - INFO - 已处理|Processed: 200.00M 行|lines
2026-01-18 14:41:50.739 - INFO - 已处理|Processed: 210.00M 行|lines
2026-01-18 14:42:32.752 - INFO - 已处理|Processed: 220.00M 行|lines
2026-01-18 14:43:08.272 - INFO - 已处理|Processed: 230.00M 行|lines
2026-01-18 14:43:43.828 - INFO - 已处理|Processed: 240.00M 行|lines
2026-01-18 14:44:19.379 - INFO - 已处理|Processed: 250.00M 行|lines
2026-01-18 14:44:54.973 - INFO - 已处理|Processed: 260.00M 行|lines
2026-01-18 14:45:38.625 - INFO - 已处理|Processed: 270.00M 行|lines
2026-01-18 14:46:14.170 - INFO - 已处理|Processed: 280.00M 行|lines
2026-01-18 14:46:49.688 - INFO - 已处理|Processed: 290.00M 行|lines
2026-01-18 14:47:25.233 - INFO - 已处理|Processed: 300.00M 行|lines
2026-01-18 14:48:00.814 - INFO - 已处理|Processed: 310.00M 行|lines
2026-01-18 14:48:36.384 - INFO - 已处理|Processed: 320.00M 行|lines
2026-01-18 14:49:11.959 - INFO - 已处理|Processed: 330.00M 行|lines
2026-01-18 14:49:57.544 - INFO - 已处理|Processed: 340.00M 行|lines
2026-01-18 14:50:03.512 - INFO - SAM文件读取完成|SAM file reading completed: 341.67M 行|lines, 2000000 k-mers
2026-01-18 14:50:41.186 - INFO - BWA比对及过滤完成|BWA alignment and filtering completed: 6.74M filtered hits (保留率|retention: 100.0%)
2026-01-18 14:51:14.317 - INFO - 批次11过滤完成|Batch 11 filtering completed
2026-01-18 14:51:14.318 - INFO - ============================================================
2026-01-18 14:51:14.318 - INFO - 处理批次|Processing batch 12/39
2026-01-18 14:51:14.318 - INFO - 批次文件|Batch file: output/07_post_gwas_bwa/batches/batch_012.fa
2026-01-18 14:51:14.318 - INFO - ============================================================
2026-01-18 14:51:14.318 - INFO - 运行BWA mem|Running BWA mem
2026-01-18 14:52:35.519 - INFO - BWA mem比对完成|BWA mem alignment completed (批次|batch 12)
2026-01-18 14:52:35.519 - INFO - 应用智能过滤并转换输出格式（流式处理）|Applying smart filtering and converting output format (stream processing)
2026-01-18 14:52:35.519 - INFO - AS阈值|AS threshold: AS_ratio = 0.95
2026-01-18 14:53:10.534 - INFO - 已处理|Processed: 10.00M 行|lines
2026-01-18 14:53:45.480 - INFO - 已处理|Processed: 20.00M 行|lines
2026-01-18 14:54:20.498 - INFO - 已处理|Processed: 30.00M 行|lines
2026-01-18 14:54:55.559 - INFO - 已处理|Processed: 40.00M 行|lines
2026-01-18 14:55:30.638 - INFO - 已处理|Processed: 50.00M 行|lines
2026-01-18 14:56:05.826 - INFO - 已处理|Processed: 60.00M 行|lines
2026-01-18 14:56:41.032 - INFO - 已处理|Processed: 70.00M 行|lines
2026-01-18 14:57:18.444 - INFO - 已处理|Processed: 80.00M 行|lines
2026-01-18 14:57:53.698 - INFO - 已处理|Processed: 90.00M 行|lines
2026-01-18 14:58:31.693 - INFO - 已处理|Processed: 100.00M 行|lines
2026-01-18 14:59:07.076 - INFO - 已处理|Processed: 110.00M 行|lines
2026-01-18 14:59:46.258 - INFO - 已处理|Processed: 120.00M 行|lines
2026-01-18 15:00:21.632 - INFO - 已处理|Processed: 130.00M 行|lines
2026-01-18 15:00:57.049 - INFO - 已处理|Processed: 140.00M 行|lines
2026-01-18 15:01:36.940 - INFO - 已处理|Processed: 150.00M 行|lines
2026-01-18 15:02:12.299 - INFO - 已处理|Processed: 160.00M 行|lines
2026-01-18 15:02:47.711 - INFO - 已处理|Processed: 170.00M 行|lines
2026-01-18 15:03:23.107 - INFO - 已处理|Processed: 180.00M 行|lines
2026-01-18 15:04:04.193 - INFO - 已处理|Processed: 190.00M 行|lines
2026-01-18 15:04:39.649 - INFO - 已处理|Processed: 200.00M 行|lines
2026-01-18 15:05:15.110 - INFO - 已处理|Processed: 210.00M 行|lines
2026-01-18 15:05:50.597 - INFO - 已处理|Processed: 220.00M 行|lines
2026-01-18 15:06:26.081 - INFO - 已处理|Processed: 230.00M 行|lines
2026-01-18 15:07:08.767 - INFO - 已处理|Processed: 240.00M 行|lines
2026-01-18 15:07:44.266 - INFO - 已处理|Processed: 250.00M 行|lines
2026-01-18 15:08:19.772 - INFO - 已处理|Processed: 260.00M 行|lines
2026-01-18 15:08:55.242 - INFO - 已处理|Processed: 270.00M 行|lines
2026-01-18 15:09:30.778 - INFO - 已处理|Processed: 280.00M 行|lines
2026-01-18 15:10:14.964 - INFO - 已处理|Processed: 290.00M 行|lines
2026-01-18 15:10:50.509 - INFO - 已处理|Processed: 300.00M 行|lines
2026-01-18 15:11:25.998 - INFO - 已处理|Processed: 310.00M 行|lines
2026-01-18 15:12:01.570 - INFO - 已处理|Processed: 320.00M 行|lines
2026-01-18 15:12:37.047 - INFO - 已处理|Processed: 330.00M 行|lines
2026-01-18 15:13:03.499 - INFO - SAM文件读取完成|SAM file reading completed: 337.43M 行|lines, 2000000 k-mers
2026-01-18 15:13:41.023 - INFO - BWA比对及过滤完成|BWA alignment and filtering completed: 6.76M filtered hits (保留率|retention: 100.0%)
2026-01-18 15:14:13.752 - INFO - 批次12过滤完成|Batch 12 filtering completed
2026-01-18 15:14:13.752 - INFO - ============================================================
2026-01-18 15:14:13.752 - INFO - 处理批次|Processing batch 13/39
2026-01-18 15:14:13.752 - INFO - 批次文件|Batch file: output/07_post_gwas_bwa/batches/batch_013.fa
2026-01-18 15:14:13.752 - INFO - ============================================================
2026-01-18 15:14:13.752 - INFO - 运行BWA mem|Running BWA mem
2026-01-18 15:15:35.408 - INFO - BWA mem比对完成|BWA mem alignment completed (批次|batch 13)
2026-01-18 15:15:35.408 - INFO - 应用智能过滤并转换输出格式（流式处理）|Applying smart filtering and converting output format (stream processing)
2026-01-18 15:15:35.408 - INFO - AS阈值|AS threshold: AS_ratio = 0.95
2026-01-18 15:16:10.448 - INFO - 已处理|Processed: 10.00M 行|lines
2026-01-18 15:16:45.411 - INFO - 已处理|Processed: 20.00M 行|lines
2026-01-18 15:17:21.855 - INFO - 已处理|Processed: 30.00M 行|lines
2026-01-18 15:17:57.912 - INFO - 已处理|Processed: 40.00M 行|lines
2026-01-18 15:18:34.304 - INFO - 已处理|Processed: 50.00M 行|lines
2026-01-18 15:19:11.164 - INFO - 已处理|Processed: 60.00M 行|lines
2026-01-18 15:19:46.406 - INFO - 已处理|Processed: 70.00M 行|lines
2026-01-18 15:20:23.731 - INFO - 已处理|Processed: 80.00M 行|lines
2026-01-18 15:20:59.099 - INFO - 已处理|Processed: 90.00M 行|lines
2026-01-18 15:21:37.135 - INFO - 已处理|Processed: 100.00M 行|lines
2026-01-18 15:22:12.610 - INFO - 已处理|Processed: 110.00M 行|lines
2026-01-18 15:22:51.410 - INFO - 已处理|Processed: 120.00M 行|lines
2026-01-18 15:23:26.828 - INFO - 已处理|Processed: 130.00M 行|lines
2026-01-18 15:24:02.199 - INFO - 已处理|Processed: 140.00M 行|lines
2026-01-18 15:24:41.826 - INFO - 已处理|Processed: 150.00M 行|lines
2026-01-18 15:25:17.317 - INFO - 已处理|Processed: 160.00M 行|lines
2026-01-18 15:25:52.775 - INFO - 已处理|Processed: 170.00M 行|lines
2026-01-18 15:26:33.512 - INFO - 已处理|Processed: 180.00M 行|lines
2026-01-18 15:27:08.946 - INFO - 已处理|Processed: 190.00M 行|lines
2026-01-18 15:27:44.457 - INFO - 已处理|Processed: 200.00M 行|lines
2026-01-18 15:28:19.995 - INFO - 已处理|Processed: 210.00M 行|lines
2026-01-18 15:28:55.566 - INFO - 已处理|Processed: 220.00M 行|lines
2026-01-18 15:29:37.781 - INFO - 已处理|Processed: 230.00M 行|lines
2026-01-18 15:30:13.333 - INFO - 已处理|Processed: 240.00M 行|lines
2026-01-18 15:30:48.844 - INFO - 已处理|Processed: 250.00M 行|lines
2026-01-18 15:31:24.343 - INFO - 已处理|Processed: 260.00M 行|lines
2026-01-18 15:31:59.872 - INFO - 已处理|Processed: 270.00M 行|lines
2026-01-18 15:32:43.684 - INFO - 已处理|Processed: 280.00M 行|lines
2026-01-18 15:33:19.187 - INFO - 已处理|Processed: 290.00M 行|lines
2026-01-18 15:33:54.752 - INFO - 已处理|Processed: 300.00M 行|lines
2026-01-18 15:34:30.320 - INFO - 已处理|Processed: 310.00M 行|lines
2026-01-18 15:35:05.805 - INFO - 已处理|Processed: 320.00M 行|lines
2026-01-18 15:35:41.425 - INFO - 已处理|Processed: 330.00M 行|lines
2026-01-18 15:36:17.079 - INFO - 已处理|Processed: 340.00M 行|lines
2026-01-18 15:36:17.361 - INFO - SAM文件读取完成|SAM file reading completed: 340.08M 行|lines, 2000000 k-mers
2026-01-18 15:36:54.906 - INFO - BWA比对及过滤完成|BWA alignment and filtering completed: 6.72M filtered hits (保留率|retention: 100.0%)
2026-01-18 15:37:27.983 - INFO - 批次13过滤完成|Batch 13 filtering completed
2026-01-18 15:37:27.984 - INFO - ============================================================
2026-01-18 15:37:27.984 - INFO - 处理批次|Processing batch 14/39
2026-01-18 15:37:27.984 - INFO - 批次文件|Batch file: output/07_post_gwas_bwa/batches/batch_014.fa
2026-01-18 15:37:27.984 - INFO - ============================================================
2026-01-18 15:37:27.984 - INFO - 运行BWA mem|Running BWA mem
2026-01-18 15:38:54.001 - INFO - BWA mem比对完成|BWA mem alignment completed (批次|batch 14)
2026-01-18 15:38:54.001 - INFO - 应用智能过滤并转换输出格式（流式处理）|Applying smart filtering and converting output format (stream processing)
2026-01-18 15:38:54.001 - INFO - AS阈值|AS threshold: AS_ratio = 0.95
2026-01-18 15:39:29.755 - INFO - 已处理|Processed: 10.00M 行|lines
2026-01-18 15:40:06.267 - INFO - 已处理|Processed: 20.00M 行|lines
2026-01-18 15:40:42.347 - INFO - 已处理|Processed: 30.00M 行|lines
2026-01-18 15:41:19.343 - INFO - 已处理|Processed: 40.00M 行|lines
2026-01-18 15:41:55.836 - INFO - 已处理|Processed: 50.00M 行|lines
2026-01-18 15:42:31.084 - INFO - 已处理|Processed: 60.00M 行|lines
2026-01-18 15:43:07.999 - INFO - 已处理|Processed: 70.00M 行|lines
2026-01-18 15:43:45.453 - INFO - 已处理|Processed: 80.00M 行|lines
2026-01-18 15:44:20.761 - INFO - 已处理|Processed: 90.00M 行|lines
2026-01-18 15:44:58.978 - INFO - 已处理|Processed: 100.00M 行|lines
2026-01-18 15:45:34.309 - INFO - 已处理|Processed: 110.00M 行|lines
2026-01-18 15:46:09.709 - INFO - 已处理|Processed: 120.00M 行|lines
2026-01-18 15:46:48.691 - INFO - 已处理|Processed: 130.00M 行|lines
2026-01-18 15:47:24.122 - INFO - 已处理|Processed: 140.00M 行|lines
2026-01-18 15:47:59.481 - INFO - 已处理|Processed: 150.00M 行|lines
2026-01-18 15:48:39.445 - INFO - 已处理|Processed: 160.00M 行|lines
2026-01-18 15:49:14.854 - INFO - 已处理|Processed: 170.00M 行|lines
2026-01-18 15:49:50.270 - INFO - 已处理|Processed: 180.00M 行|lines
2026-01-18 15:50:25.734 - INFO - 已处理|Processed: 190.00M 行|lines
2026-01-18 15:51:06.945 - INFO - 已处理|Processed: 200.00M 行|lines
2026-01-18 15:51:42.462 - INFO - 已处理|Processed: 210.00M 行|lines
2026-01-18 15:52:17.982 - INFO - 已处理|Processed: 220.00M 行|lines
2026-01-18 15:52:53.482 - INFO - 已处理|Processed: 230.00M 行|lines
2026-01-18 15:53:36.191 - INFO - 已处理|Processed: 240.00M 行|lines
2026-01-18 15:54:11.738 - INFO - 已处理|Processed: 250.00M 行|lines
2026-01-18 15:54:47.232 - INFO - 已处理|Processed: 260.00M 行|lines
2026-01-18 15:55:22.704 - INFO - 已处理|Processed: 270.00M 行|lines
2026-01-18 15:55:58.209 - INFO - 已处理|Processed: 280.00M 行|lines
2026-01-18 15:56:33.751 - INFO - 已处理|Processed: 290.00M 行|lines
2026-01-18 15:57:18.210 - INFO - 已处理|Processed: 300.00M 行|lines
2026-01-18 15:57:53.756 - INFO - 已处理|Processed: 310.00M 行|lines
2026-01-18 15:58:29.277 - INFO - 已处理|Processed: 320.00M 行|lines
2026-01-18 15:59:04.851 - INFO - 已处理|Processed: 330.00M 行|lines
2026-01-18 15:59:31.548 - INFO - SAM文件读取完成|SAM file reading completed: 337.51M 行|lines, 2000000 k-mers
2026-01-18 16:00:08.994 - INFO - BWA比对及过滤完成|BWA alignment and filtering completed: 6.74M filtered hits (保留率|retention: 100.0%)
2026-01-18 16:00:41.607 - INFO - 批次14过滤完成|Batch 14 filtering completed
2026-01-18 16:00:41.607 - INFO - ============================================================
2026-01-18 16:00:41.607 - INFO - 处理批次|Processing batch 15/39
2026-01-18 16:00:41.607 - INFO - 批次文件|Batch file: output/07_post_gwas_bwa/batches/batch_015.fa
2026-01-18 16:00:41.607 - INFO - ============================================================
2026-01-18 16:00:41.607 - INFO - 运行BWA mem|Running BWA mem
2026-01-18 16:02:03.023 - INFO - BWA mem比对完成|BWA mem alignment completed (批次|batch 15)
2026-01-18 16:02:03.024 - INFO - 应用智能过滤并转换输出格式（流式处理）|Applying smart filtering and converting output format (stream processing)
2026-01-18 16:02:03.024 - INFO - AS阈值|AS threshold: AS_ratio = 0.95
2026-01-18 16:02:38.114 - INFO - 已处理|Processed: 10.00M 行|lines
2026-01-18 16:03:13.053 - INFO - 已处理|Processed: 20.00M 行|lines
2026-01-18 16:03:48.095 - INFO - 已处理|Processed: 30.00M 行|lines
2026-01-18 16:04:24.059 - INFO - 已处理|Processed: 40.00M 行|lines
2026-01-18 16:05:00.312 - INFO - 已处理|Processed: 50.00M 行|lines
2026-01-18 16:05:36.952 - INFO - 已处理|Processed: 60.00M 行|lines
2026-01-18 16:06:13.960 - INFO - 已处理|Processed: 70.00M 行|lines
2026-01-18 16:06:51.509 - INFO - 已处理|Processed: 80.00M 行|lines
2026-01-18 16:07:26.833 - INFO - 已处理|Processed: 90.00M 行|lines
2026-01-18 16:08:02.270 - INFO - 已处理|Processed: 100.00M 行|lines
2026-01-18 16:08:40.630 - INFO - 已处理|Processed: 110.00M 行|lines
2026-01-18 16:09:16.080 - INFO - 已处理|Processed: 120.00M 行|lines
2026-01-18 16:09:55.155 - INFO - 已处理|Processed: 130.00M 行|lines
2026-01-18 16:10:30.649 - INFO - 已处理|Processed: 140.00M 行|lines
2026-01-18 16:11:06.113 - INFO - 已处理|Processed: 150.00M 行|lines
2026-01-18 16:11:46.281 - INFO - 已处理|Processed: 160.00M 行|lines
2026-01-18 16:12:21.725 - INFO - 已处理|Processed: 170.00M 行|lines
2026-01-18 16:12:57.206 - INFO - 已处理|Processed: 180.00M 行|lines
2026-01-18 16:13:32.734 - INFO - 已处理|Processed: 190.00M 行|lines
2026-01-18 16:14:14.150 - INFO - 已处理|Processed: 200.00M 行|lines
